id,batchID,batchIDLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,name,nameLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt
01KFEW7PQX87MN5M3KEEAYPZ01,01KFEVMNF44NEM58ETFST7KTWM,2026-01-20T23:35:58.973657654Z,false,2026-01-20T23:35:58.973657654Z,01KFEVMNH60E845G0BNN18WWCX,2026-01-20T23:35:58.973657654Z,6,2026-01-20T23:35:58.973657654Z,6,2026-01-20T23:35:58.973657654Z,2,2026-01-20T23:35:59.319360931Z,false,2026-01-20T23:35:58.973657654Z
01KFEWVM6P4FVA6Y7RWXQ75670,01KFEV38GJVYY8P8B7QXSW6BTE,2026-01-20T23:46:51.734324655Z,true,2026-01-20T23:47:33.772752942Z,01KFEV38H0S2Y42XZDBCZ2KPGY,2026-01-20T23:46:51.734324655Z,2,2026-01-20T23:46:51.734324655Z,2,2026-01-20T23:46:51.734324655Z,2,2026-01-20T23:46:52.006460854Z,true,2026-01-20T23:47:27.120160828Z
01KFEVB8FWDNBSEK2Q7T0WF7KM,01KFEV2BZFDRZBG3Y0249RG1TW,2026-01-20T23:20:26.876089399Z,true,2026-01-20T23:21:58.122976325Z,01KFEV2C0CP35QE41ZMH45J8TZ,2026-01-20T23:20:26.876089399Z,1,2026-01-20T23:20:26.876089399Z,1,2026-01-20T23:20:26.876089399Z,2,2026-01-20T23:20:26.942989875Z,true,2026-01-20T23:21:43.279231506Z
01KFEVNK2AET43BG9ZBFF8DTJK,01KFEV38GJVYY8P8B7QXSW6BTE,2026-01-20T23:26:05.386736888Z,false,2026-01-20T23:26:05.386736888Z,01KFEV38H72YHVC8PGTMFH64KV,2026-01-20T23:26:05.386736888Z,6,2026-01-20T23:26:05.386736888Z,6,2026-01-20T23:26:05.386736888Z,2,2026-01-20T23:26:05.616140656Z,false,2026-01-20T23:26:05.386736888Z
01KFEVRWQJGCGKK4BEF2VQ5XQC,01KFEV37CWX6SQYA0RPR0C01MW,2026-01-20T23:27:53.586310023Z,true,2026-01-20T23:28:18.013286407Z,01KFEV37DAAK9E08F076WKMM6J,2026-01-20T23:27:53.586310023Z,0,2026-01-20T23:27:53.586310023Z,0,2026-01-20T23:27:53.586310023Z,2,2026-01-20T23:27:53.741534847Z,true,2026-01-20T23:27:54.741805646Z
01KFEW2K5YK8ZH9TZ42EQVRP4J,01KFEV38GJVYY8P8B7QXSW6BTE,2026-01-20T23:33:11.486968834Z,true,2026-01-20T23:36:13.127578655Z,01KFEV38H48T18ZRM15RETR33C,2026-01-20T23:33:11.486968834Z,11,2026-01-20T23:33:11.486968834Z,11,2026-01-20T23:33:11.486968834Z,2,2026-01-20T23:33:11.964047438Z,true,2026-01-20T23:36:11.007744752Z
01KFEVJNQSYYRC4AF8PKPM2915,01KFEV377XDCWB0CVW0E7ES8WB,2026-01-20T23:24:29.817961636Z,true,2026-01-20T23:25:21.139977537Z,01KFEV378FNG971PBW7B2SPNC6,2026-01-20T23:24:29.817961636Z,2,2026-01-20T23:24:29.817961636Z,2,2026-01-20T23:24:29.817961636Z,2,2026-01-20T23:24:29.923256311Z,true,2026-01-20T23:25:09.357936367Z
01KFEVNK30BGQSB40QW4KHDZJZ,01KFEV38GJVYY8P8B7QXSW6BTE,2026-01-20T23:26:05.408173384Z,false,2026-01-20T23:26:05.408173384Z,01KFEV38H72YHVC8PGTMFH64KV,2026-01-20T23:26:05.408173384Z,10,2026-01-20T23:26:05.408173384Z,10,2026-01-20T23:26:05.408173384Z,2,2026-01-20T23:26:05.719770935Z,false,2026-01-20T23:26:05.408173384Z
01KFEVPNG6JB6DZSQZ5HM4GVS7,01KFEVMN9Q125N5N16W4WNYJXF,2026-01-20T23:26:40.646522428Z,true,2026-01-20T23:28:21.648476681Z,01KFEVMNB841AFDZFM4WSW4FTD,2026-01-20T23:26:40.646522428Z,3,2026-01-20T23:26:40.646522428Z,3,2026-01-20T23:26:40.646522428Z,2,2026-01-20T23:26:40.835335002Z,true,2026-01-20T23:28:09.907995754Z
01KFEW0G9JQ4V4CCAST3DCAZYQ,01KFEV37PBC6DGWCX0HT0QWYJR,2026-01-20T23:32:02.994761787Z,true,2026-01-20T23:33:35.465607377Z,01KFEV37Q0WSYAYKWHM2EXN0DN,2026-01-20T23:32:02.994761787Z,4,2026-01-20T23:32:02.994761787Z,4,2026-01-20T23:32:02.994761787Z,2,2026-01-20T23:32:03.253673691Z,true,2026-01-20T23:33:08.351515872Z
01KFEW3VKNJVBQR8K5WQHKN6CC,01KFEVMN9Q125N5N16W4WNYJXF,2026-01-20T23:33:52.886029258Z,true,2026-01-20T23:35:29.394283448Z,01KFEVMNBC23RB4D79KEQ4G0VS,2026-01-20T23:33:52.886029258Z,5,2026-01-20T23:33:52.886029258Z,5,2026-01-20T23:33:52.886029258Z,2,2026-01-20T23:33:53.235873068Z,true,2026-01-20T23:35:25.078082066Z
01KFEWB96ZWWCJ2HWAMXTQ08FM,01KFEV38GJVYY8P8B7QXSW6BTE,2026-01-20T23:37:56.19157086Z,true,2026-01-20T23:40:24.647572282Z,01KFEV38H8T2V9428VC9T7MEBA,2026-01-20T23:37:56.19157086Z,11,2026-01-20T23:37:56.19157086Z,11,2026-01-20T23:37:56.19157086Z,2,2026-01-20T23:37:56.828359058Z,true,2026-01-20T23:40:13.157060464Z
01KFEWEZVA5M4G0VV9SW3JMCQ3,01KFEVMNF44NEM58ETFST7KTWM,2026-01-20T23:39:57.674051306Z,true,2026-01-20T23:40:51.936617148Z,01KFEVMNHFNDCGHX9QBBFN387E,2026-01-20T23:39:57.674051306Z,0,2026-01-20T23:39:57.674051306Z,0,2026-01-20T23:39:57.674051306Z,2,2026-01-20T23:39:57.867258388Z,true,2026-01-20T23:39:59.332499366Z
01KFEVJWRSS59EY80VVB66B760,01KFEV38A01XZ4DPRPFKRE96P8,2026-01-20T23:24:37.017971719Z,true,2026-01-20T23:27:42.418771562Z,01KFEV38AJ2CFPYBQZ58NH0V5J,2026-01-20T23:24:37.017971719Z,3,2026-01-20T23:24:37.017971719Z,3,2026-01-20T23:24:37.017971719Z,2,2026-01-20T23:24:37.128989583Z,true,2026-01-20T23:26:32.786079108Z
01KFEVCJJER2V81W8CFQ0Y05V3,01KFEV2BZFDRZBG3Y0249RG1TW,2026-01-20T23:21:09.966757229Z,false,2026-01-20T23:21:09.966757229Z,01KFEV2C0EQZAQP8AFWFARX9S3,2026-01-20T23:21:09.966757229Z,12,2026-01-20T23:21:09.966757229Z,12,2026-01-20T23:21:09.966757229Z,2,2026-01-20T23:21:10.26844968Z,false,2026-01-20T23:21:09.966757229Z
01KFEVH48F86SXRFG4F77MN5NS,01KFEV37PBC6DGWCX0HT0QWYJR,2026-01-20T23:23:39.15113097Z,true,2026-01-20T23:25:51.499752468Z,01KFEV37PYV9HETXX2PC055NBT,2026-01-20T23:23:39.15113097Z,6,2026-01-20T23:23:39.15113097Z,6,2026-01-20T23:23:39.15113097Z,2,2026-01-20T23:23:39.330513362Z,true,2026-01-20T23:25:44.328269926Z
01KFEVH48MPK9TCKTT31EZXW1C,01KFEV37PBC6DGWCX0HT0QWYJR,2026-01-20T23:23:39.157013816Z,true,2026-01-20T23:26:27.724536258Z,01KFEV37PYV9HETXX2PC055NBT,2026-01-20T23:23:39.157013816Z,11,2026-01-20T23:23:39.157013816Z,11,2026-01-20T23:23:39.157013816Z,2,2026-01-20T23:23:39.421171471Z,true,2026-01-20T23:26:22.909958838Z
01KFEVJWSE5ANWJ9JRWVS6CTSK,01KFEV38A01XZ4DPRPFKRE96P8,2026-01-20T23:24:37.038345723Z,true,2026-01-20T23:29:48.761951263Z,01KFEV38AJ2CFPYBQZ58NH0V5J,2026-01-20T23:24:37.038345723Z,11,2026-01-20T23:24:37.038345723Z,11,2026-01-20T23:24:37.038345723Z,2,2026-01-20T23:24:37.303027909Z,true,2026-01-20T23:29:42.274953615Z
01KFEVS2ZY16AG7M0J8YVV8W86,01KFEV37PBC6DGWCX0HT0QWYJR,2026-01-20T23:27:59.998647579Z,true,2026-01-20T23:29:12.102047766Z,01KFEV37PV76WD06T50QFKE80T,2026-01-20T23:27:59.998647579Z,3,2026-01-20T23:27:59.998647579Z,3,2026-01-20T23:27:59.998647579Z,2,2026-01-20T23:28:00.208863454Z,true,2026-01-20T23:29:05.267420809Z
01KFEW3VK8TWZN9VVEZ77C4AM8,01KFEVMN9Q125N5N16W4WNYJXF,2026-01-20T23:33:52.87210487Z,true,2026-01-20T23:35:15.282008342Z,01KFEVMNBC23RB4D79KEQ4G0VS,2026-01-20T23:33:52.87210487Z,3,2026-01-20T23:33:52.87210487Z,3,2026-01-20T23:33:52.87210487Z,2,2026-01-20T23:33:53.134914961Z,true,2026-01-20T23:35:07.86503246Z
01KFEV992G0QHTRMA6CN52MSYK,01KFEV2BZFDRZBG3Y0249RG1TW,2026-01-20T23:19:21.936346141Z,true,2026-01-20T23:20:35.802672802Z,01KFEV2C08ND9C9BYW8N2T146P,2026-01-20T23:19:21.936346141Z,9,2026-01-20T23:19:21.936346141Z,9,2026-01-20T23:19:21.936346141Z,2,2026-01-20T23:19:22.175025472Z,true,2026-01-20T23:20:32.574548137Z
01KFEVB8G4409FE3WHQBZQY7S4,01KFEV2BZFDRZBG3Y0249RG1TW,2026-01-20T23:20:26.884641233Z,true,2026-01-20T23:22:53.864712602Z,01KFEV2C0CP35QE41ZMH45J8TZ,2026-01-20T23:20:26.884641233Z,5,2026-01-20T23:20:26.884641233Z,5,2026-01-20T23:20:26.884641233Z,2,2026-01-20T23:20:27.041029072Z,true,2026-01-20T23:22:45.31308349Z
01KFEW9NFWQNWAP0JCE1F1PYJG,01KFEV384BJYC62Y0E6AQK09K8,2026-01-20T23:37:03.228428029Z,true,2026-01-20T23:39:27.941751923Z,01KFEV384Z68A1Z7ZGWS1GDSZK,2026-01-20T23:37:03.228428029Z,6,2026-01-20T23:37:03.228428029Z,6,2026-01-20T23:37:03.228428029Z,2,2026-01-20T23:37:03.703412467Z,true,2026-01-20T23:39:21.451567906Z
01KFEVB9TQQTD68PY5FQ33HF68,01KFEV2BZFDRZBG3Y0249RG1TW,2026-01-20T23:20:28.247341946Z,false,2026-01-20T23:20:28.247341946Z,01KFEV2C0BAXD2XBMY5020521J,2026-01-20T23:20:28.247341946Z,12,2026-01-20T23:20:28.247341946Z,12,2026-01-20T23:20:28.247341946Z,2,2026-01-20T23:20:28.579404109Z,false,2026-01-20T23:20:28.247341946Z
01KFEVF1PPGM18ZSKV97STAVV2,01KFEV377XDCWB0CVW0E7ES8WB,2026-01-20T23:22:30.999033854Z,true,2026-01-20T23:23:22.117066258Z,01KFEV378PDZP87HXSESW6BA01,2026-01-20T23:22:30.999033854Z,2,2026-01-20T23:22:30.999033854Z,2,2026-01-20T23:22:30.999033854Z,2,2026-01-20T23:22:31.132447043Z,true,2026-01-20T23:23:13.265655471Z
01KFEW1AKGQ270E4D2RH495YX3,01KFEV384BJYC62Y0E6AQK09K8,2026-01-20T23:32:29.93616106Z,true,2026-01-20T23:33:43.613754893Z,01KFEV385166A8JYCZ9G4DMHRQ,2026-01-20T23:32:29.93616106Z,6,2026-01-20T23:32:29.93616106Z,6,2026-01-20T23:32:29.93616106Z,2,2026-01-20T23:32:30.214253285Z,true,2026-01-20T23:33:38.895905239Z
01KFEW3VJN8ZKAM3Y64XBX8BFB,01KFEVMN9Q125N5N16W4WNYJXF,2026-01-20T23:33:52.853562521Z,true,2026-01-20T23:35:07.836536958Z,01KFEVMNBC23RB4D79KEQ4G0VS,2026-01-20T23:33:52.853562521Z,2,2026-01-20T23:33:52.853562521Z,2,2026-01-20T23:33:52.853562521Z,2,2026-01-20T23:33:53.092174848Z,true,2026-01-20T23:34:56.869509018Z
01KFEWGN9MQMAHD7315C429A4M,01KFEVMNNQTH6Q6DMJG65NFGVF,2026-01-20T23:40:52.404087084Z,false,2026-01-20T23:40:52.404087084Z,01KFEVMNQ7WSYMPADRKJJ7K0T0,2026-01-20T23:40:52.404087084Z,11,2026-01-20T23:40:52.404087084Z,11,2026-01-20T23:40:52.404087084Z,2,2026-01-20T23:40:53.08113783Z,false,2026-01-20T23:40:52.404087084Z
01KFEV992DYNW9GKK2CP4DN9DZ,01KFEV2BZFDRZBG3Y0249RG1TW,2026-01-20T23:19:21.933751981Z,true,2026-01-20T23:20:17.816528177Z,01KFEV2C08ND9C9BYW8N2T146P,2026-01-20T23:19:21.933751981Z,6,2026-01-20T23:19:21.933751981Z,6,2026-01-20T23:19:21.933751981Z,2,2026-01-20T23:19:22.120675279Z,true,2026-01-20T23:20:14.99370702Z
01KFEW1AHWQARTJECMFRG6TRPK,01KFEV384BJYC62Y0E6AQK09K8,2026-01-20T23:32:29.884423715Z,true,2026-01-20T23:34:21.912691581Z,01KFEV385166A8JYCZ9G4DMHRQ,2026-01-20T23:32:29.884423715Z,12,2026-01-20T23:32:29.884423715Z,12,2026-01-20T23:32:29.884423715Z,2,2026-01-20T23:32:30.446937999Z,true,2026-01-20T23:34:11.758248745Z
01KFEVPNHFVEA7FM8X5XBZD9R8,01KFEVMN9Q125N5N16W4WNYJXF,2026-01-20T23:26:40.687893611Z,true,2026-01-20T23:29:40.946724212Z,01KFEVMNB841AFDZFM4WSW4FTD,2026-01-20T23:26:40.687893611Z,11,2026-01-20T23:26:40.687893611Z,11,2026-01-20T23:26:40.687893611Z,2,2026-01-20T23:26:41.099441887Z,true,2026-01-20T23:29:35.065803355Z
01KFEVKCMEF072A8GSMNZM7WH6,01KFEV37PBC6DGWCX0HT0QWYJR,2026-01-20T23:24:53.262921298Z,true,2026-01-20T23:27:42.790552994Z,01KFEV37PYV9HETXX2PSGE1RKD,2026-01-20T23:24:53.262921298Z,8,2026-01-20T23:24:53.262921298Z,8,2026-01-20T23:24:53.262921298Z,2,2026-01-20T23:24:53.553483136Z,true,2026-01-20T23:27:26.761570384Z
01KFEWGN9AJ8SNRK2E4CMKWTTX,01KFEVMNNQTH6Q6DMJG65NFGVF,2026-01-20T23:40:52.394135508Z,false,2026-01-20T23:40:52.394135508Z,01KFEVMNQ7WSYMPADRKJJ7K0T0,2026-01-20T23:40:52.394135508Z,12,2026-01-20T23:40:52.394135508Z,12,2026-01-20T23:40:52.394135508Z,2,2026-01-20T23:40:53.13749056Z,false,2026-01-20T23:40:52.394135508Z
01KFEVHAP1ZGR28S54Q15ESMWZ,01KFEV384BJYC62Y0E6AQK09K8,2026-01-20T23:23:45.729776756Z,true,2026-01-20T23:25:02.027647423Z,01KFEV384Y33BFECW27AH8GSGD,2026-01-20T23:23:45.729776756Z,4,2026-01-20T23:23:45.729776756Z,4,2026-01-20T23:23:45.729776756Z,2,2026-01-20T23:23:45.866126812Z,true,2026-01-20T23:24:38.866513117Z
01KFEW0GBGGRN4S29QNK2SQ6YM,01KFEV37PBC6DGWCX0HT0QWYJR,2026-01-20T23:32:03.056727161Z,true,2026-01-20T23:34:22.103324843Z,01KFEV37Q0WSYAYKWHM2EXN0DN,2026-01-20T23:32:03.056727161Z,10,2026-01-20T23:32:03.056727161Z,10,2026-01-20T23:32:03.056727161Z,2,2026-01-20T23:32:03.469549002Z,true,2026-01-20T23:34:17.54208506Z
01KFEW2K65H61S2VCF5K0K6SB6,01KFEV38GJVYY8P8B7QXSW6BTE,2026-01-20T23:33:11.49394099Z,true,2026-01-20T23:36:10.969605413Z,01KFEV38H48T18ZRM15RETR33C,2026-01-20T23:33:11.49394099Z,10,2026-01-20T23:33:11.49394099Z,10,2026-01-20T23:33:11.49394099Z,2,2026-01-20T23:33:11.928949093Z,true,2026-01-20T23:36:08.229548858Z
01KFEW9NENJKDJEWHE1997FMH2,01KFEV384BJYC62Y0E6AQK09K8,2026-01-20T23:37:03.190035998Z,true,2026-01-20T23:38:03.198117785Z,01KFEV384Z68A1Z7ZGWS1GDSZK,2026-01-20T23:37:03.190035998Z,1,2026-01-20T23:37:03.190035998Z,1,2026-01-20T23:37:03.190035998Z,2,2026-01-20T23:37:03.382751084Z,true,2026-01-20T23:37:44.586695768Z
01KFEWB97B5TCHMM11XXK0C3WP,01KFEV38GJVYY8P8B7QXSW6BTE,2026-01-20T23:37:56.203965462Z,true,2026-01-20T23:40:39.384556366Z,01KFEV38H8T2V9428VC9T7MEBA,2026-01-20T23:37:56.203965462Z,12,2026-01-20T23:37:56.203965462Z,12,2026-01-20T23:37:56.203965462Z,2,2026-01-20T23:37:56.915364621Z,true,2026-01-20T23:40:24.689613755Z
01KFEWGN7DH9SB6YA0JME23FWK,01KFEVMNNQTH6Q6DMJG65NFGVF,2026-01-20T23:40:52.333553458Z,true,2026-01-20T23:41:11.492421776Z,01KFEVMNQ7WSYMPADRKJJ7K0T0,2026-01-20T23:40:52.333553458Z,0,2026-01-20T23:40:52.333553458Z,0,2026-01-20T23:40:52.333553458Z,2,2026-01-20T23:40:52.52162978Z,true,2026-01-20T23:40:53.926112954Z
01KFEVB9TW3HTWQXXRATF1QFV4,01KFEV2BZFDRZBG3Y0249RG1TW,2026-01-20T23:20:28.252985523Z,false,2026-01-20T23:20:28.252985523Z,01KFEV2C0BAXD2XBMY5020521J,2026-01-20T23:20:28.252985523Z,6,2026-01-20T23:20:28.252985523Z,6,2026-01-20T23:20:28.252985523Z,2,2026-01-20T23:20:28.407755776Z,false,2026-01-20T23:20:28.252985523Z
01KFEVRWSZ55NYP8B55399K8ZW,01KFEV37CWX6SQYA0RPR0C01MW,2026-01-20T23:27:53.6637655Z,true,2026-01-20T23:30:26.180777869Z,01KFEV37DAAK9E08F076WKMM6J,2026-01-20T23:27:53.6637655Z,8,2026-01-20T23:27:53.6637655Z,8,2026-01-20T23:27:53.6637655Z,2,2026-01-20T23:27:53.996331031Z,true,2026-01-20T23:30:08.933125886Z
01KFEVJNR6S4SX7KGTNEJ547G6,01KFEV377XDCWB0CVW0E7ES8WB,2026-01-20T23:24:29.830458775Z,true,2026-01-20T23:26:32.858116147Z,01KFEV378FNG971PBW7B2SPNC6,2026-01-20T23:24:29.830458775Z,12,2026-01-20T23:24:29.830458775Z,12,2026-01-20T23:24:29.830458775Z,2,2026-01-20T23:24:30.132015197Z,true,2026-01-20T23:26:21.976664727Z
01KFEW1AGWTEZX6BMYHVQ8HP0D,01KFEV384BJYC62Y0E6AQK09K8,2026-01-20T23:32:29.852099447Z,true,2026-01-20T23:33:15.137941413Z,01KFEV385166A8JYCZ9G4DMHRQ,2026-01-20T23:32:29.852099447Z,1,2026-01-20T23:32:29.852099447Z,1,2026-01-20T23:32:29.852099447Z,2,2026-01-20T23:32:30.031297559Z,true,2026-01-20T23:33:05.194056493Z
01KFEW9RQQNHQYFYBFG4W4KFW3,01KFEV38A01XZ4DPRPFKRE96P8,2026-01-20T23:37:06.551151306Z,true,2026-01-20T23:40:18.190942497Z,01KFEV38AJ2CFPYBQZ5JKK7PV4,2026-01-20T23:37:06.551151306Z,7,2026-01-20T23:37:06.551151306Z,7,2026-01-20T23:37:06.551151306Z,2,2026-01-20T23:37:06.998205618Z,true,2026-01-20T23:40:09.853602081Z
01KFEWB96KRX4ZB7T2765CQSN7,01KFEV38GJVYY8P8B7QXSW6BTE,2026-01-20T23:37:56.179131628Z,true,2026-01-20T23:40:13.115936258Z,01KFEV38H8T2V9428VC9T7MEBA,2026-01-20T23:37:56.179131628Z,10,2026-01-20T23:37:56.179131628Z,10,2026-01-20T23:37:56.179131628Z,2,2026-01-20T23:37:56.729959656Z,true,2026-01-20T23:40:08.270570277Z
01KFEVEHGCG7SCGVN0B81NQ5CF,01KFEV377XDCWB0CVW0E7ES8WB,2026-01-20T23:22:14.412665697Z,true,2026-01-20T23:23:45.622359036Z,01KFEV378H0PY96RNMJFNCN7TE,2026-01-20T23:22:14.412665697Z,2,2026-01-20T23:22:14.412665697Z,2,2026-01-20T23:22:14.412665697Z,2,2026-01-20T23:22:14.505040431Z,true,2026-01-20T23:23:35.248860421Z
01KFEVF1Q6ZK58W1T2EDJS8ZM0,01KFEV377XDCWB0CVW0E7ES8WB,2026-01-20T23:22:31.014561999Z,true,2026-01-20T23:24:31.22562271Z,01KFEV378PDZP87HXSESW6BA01,2026-01-20T23:22:31.014561999Z,6,2026-01-20T23:22:31.014561999Z,6,2026-01-20T23:22:31.014561999Z,2,2026-01-20T23:22:31.221320053Z,true,2026-01-20T23:24:23.948604141Z
01KFEVPNJ4WB4QFFFKRAV84BFG,01KFEVMN9Q125N5N16W4WNYJXF,2026-01-20T23:26:40.708230762Z,true,2026-01-20T23:29:28.529485873Z,01KFEVMNB841AFDZFM4WSW4FTD,2026-01-20T23:26:40.708230762Z,9,2026-01-20T23:26:40.708230762Z,9,2026-01-20T23:26:40.708230762Z,2,2026-01-20T23:26:41.030019204Z,true,2026-01-20T23:29:22.240741123Z
01KFEW0G95HGEBJ66PJEE5BWT0,01KFEV37PBC6DGWCX0HT0QWYJR,2026-01-20T23:32:02.98187389Z,true,2026-01-20T23:32:53.129748391Z,01KFEV37Q0WSYAYKWHM2EXN0DN,2026-01-20T23:32:02.98187389Z,1,2026-01-20T23:32:02.98187389Z,1,2026-01-20T23:32:02.98187389Z,2,2026-01-20T23:32:03.145311219Z,true,2026-01-20T23:32:39.672484509Z
01KFEWVM718JKJE90A057VRNN9,01KFEV38GJVYY8P8B7QXSW6BTE,2026-01-20T23:46:51.745484833Z,true,2026-01-20T23:47:40.832265106Z,01KFEV38H0S2Y42XZDBCZ2KPGY,2026-01-20T23:46:51.745484833Z,3,2026-01-20T23:46:51.745484833Z,3,2026-01-20T23:46:51.745484833Z,2,2026-01-20T23:46:52.065273912Z,true,2026-01-20T23:47:33.814313132Z
01KFEV9923DJ5VCDJPCWV8F272,01KFEV2BZFDRZBG3Y0249RG1TW,2026-01-20T23:19:21.92365298Z,true,2026-01-20T23:19:46.390736772Z,01KFEV2C08ND9C9BYW8N2T146P,2026-01-20T23:19:21.92365298Z,1,2026-01-20T23:19:21.92365298Z,1,2026-01-20T23:19:21.92365298Z,2,2026-01-20T23:19:22.001628613Z,true,2026-01-20T23:19:42.025943466Z
01KFEW9NFJC2J34XYTRA892WKP,01KFEV384BJYC62Y0E6AQK09K8,2026-01-20T23:37:03.218340185Z,true,2026-01-20T23:39:21.418364481Z,01KFEV384Z68A1Z7ZGWS1GDSZK,2026-01-20T23:37:03.218340185Z,5,2026-01-20T23:37:03.218340185Z,5,2026-01-20T23:37:03.218340185Z,2,2026-01-20T23:37:03.660318767Z,true,2026-01-20T23:39:07.35681814Z
01KFEWE8TE0NG0P1M4CW86GTJZ,01KFEVMN9Q125N5N16W4WNYJXF,2026-01-20T23:39:34.094638613Z,true,2026-01-20T23:41:06.361110893Z,01KFEVMNAWK7WRWM1AMQZKX6SA,2026-01-20T23:39:34.094638613Z,3,2026-01-20T23:39:34.094638613Z,3,2026-01-20T23:39:34.094638613Z,2,2026-01-20T23:39:34.398612163Z,true,2026-01-20T23:41:03.044744593Z
