id,batchID,batchIDLastChangedAt,bonus,bonusLastChangedAt,decision,decisionLastChangedAt,gameID,gameIDLastChangedAt,playerID,playerIDLastChangedAt,roundID,roundIDLastChangedAt
01KFEWAXWYKEHCFN6S2YE20NDA,01KFEV384BJYC62Y0E6AQK09K8,2026-01-20T23:37:44.606440749Z,19,2026-01-20T23:37:52.841806094Z,C,2026-01-20T23:37:52.799194154Z,01KFEV384Z68A1Z7ZGWS1GDSZK,2026-01-20T23:37:44.606440749Z,01KFEW2C8HX8QQZV0FHE0EMNPN,2026-01-20T23:37:44.606440749Z,01KFEW9NENJKDJEWHE1997FMH2,2026-01-20T23:37:44.606440749Z
01KFEVBE2B4YGTEMXQTH4C4BGB,01KFEV2BZFDRZBG3Y0249RG1TW,2026-01-20T23:20:32.587578703Z,20,2026-01-20T23:20:34.05732446Z,A,2026-01-20T23:20:33.891975629Z,01KFEV2C08ND9C9BYW8N2T146P,2026-01-20T23:20:32.587578703Z,01KFEV4APCG117QZ1ZVXNKCJFC,2026-01-20T23:20:32.587578703Z,01KFEV992G0QHTRMA6CN52MSYK,2026-01-20T23:20:32.587578703Z
01KFEVKW7DPC9CXRBP9QSYBYDV,01KFEV384BJYC62Y0E6AQK09K8,2026-01-20T23:25:09.229564276Z,0,2026-01-20T23:25:11.68889736Z,B,2026-01-20T23:25:11.662824207Z,01KFEV384Y33BFECW27AH8GSGD,2026-01-20T23:25:09.229564276Z,01KFEVCQTYNZYE4TGA9WFYBM2V,2026-01-20T23:25:09.229564276Z,01KFEVHAPGWZJCVM4Z19V75XGE,2026-01-20T23:25:09.229564276Z
01KFEVTV8A8ZVA890VY8M0SD6H,01KFEV37CWX6SQYA0RPR0C01MW,2026-01-20T23:28:57.610984538Z,10,2026-01-20T23:29:04.046972717Z,B,2026-01-20T23:29:04.014671603Z,01KFEV37DAAK9E08F076WKMM6J,2026-01-20T23:28:57.610984538Z,01KFEVGWWQWT7BAZNJDAAA325H,2026-01-20T23:28:57.610984538Z,01KFEVRWRV4PBTM59RGPB1MPCT,2026-01-20T23:28:57.610984538Z
01KFEW585227Y1D7P7XX4DW2S7,01KFEV38GJVYY8P8B7QXSW6BTE,2026-01-20T23:34:38.498665885Z,29,2026-01-20T23:34:57.018306793Z,C,2026-01-20T23:34:39.824222744Z,01KFEV38H48T18ZRM15RETR33C,2026-01-20T23:34:38.498665885Z,01KFEVYB6HS3VX2GA7D4G2GPMT,2026-01-20T23:34:38.498665885Z,01KFEW2K56P3AGBJZAEKF6M147,2026-01-20T23:34:38.498665885Z
01KFEVH0ETFR8RBTYKYJ4922YA,01KFEV377XDCWB0CVW0E7ES8WB,2026-01-20T23:23:35.258914263Z,0,2026-01-20T23:23:40.377805205Z,C,2026-01-20T23:23:39.403164668Z,01KFEV378H0PY96RNMJFNCN7TE,2026-01-20T23:23:35.258914263Z,01KFEVA045MDV6WERMTEQ3VAYR,2026-01-20T23:23:35.258914263Z,01KFEVEHGCG7SCGVN0B81NQ5CF,2026-01-20T23:23:35.258914263Z
01KFEWAXX6JJB3SB3VEBAGZ6G8,01KFEV384BJYC62Y0E6AQK09K8,2026-01-20T23:37:44.614355704Z,10,2026-01-20T23:37:52.841806094Z,B,2026-01-20T23:37:50.276433763Z,01KFEV384Z68A1Z7ZGWS1GDSZK,2026-01-20T23:37:44.614355704Z,01KFEW47TNE510SG18TR5ZERFB,2026-01-20T23:37:44.614355704Z,01KFEW9NENJKDJEWHE1997FMH2,2026-01-20T23:37:44.614355704Z
01KFEVFSF13ZDSJ1A5VSE8DVKW,01KFEV377XDCWB0CVW0E7ES8WB,2026-01-20T23:22:55.329905587Z,10,2026-01-20T23:23:01.522615115Z,B,2026-01-20T23:22:58.803882944Z,01KFEV378PDZP87HXSESW6BA01,2026-01-20T23:22:55.329905587Z,01KFEV6V20FH8Q8TGZN4SVCF5R,2026-01-20T23:22:55.329905587Z,01KFEVF1Q0DWKQS3BYN9S091RF,2026-01-20T23:22:55.329905587Z
01KFEVNN2B0KTXXGRJ6NXZ737Z,01KFEV377XDCWB0CVW0E7ES8WB,2026-01-20T23:26:07.435446071Z,20,2026-01-20T23:26:08.79823057Z,A,2026-01-20T23:26:08.642795714Z,01KFEV378FNG971PBW7B2SPNC6,2026-01-20T23:26:07.435446071Z,01KFEVCRBGBMN5MZZVZA8FPX1Z,2026-01-20T23:26:07.435446071Z,01KFEVJNRF52FGSEND6NF55RT9,2026-01-20T23:26:07.435446071Z
01KFEVNN6MVAQ7TWQP68SWRJNX,01KFEV37CWX6SQYA0RPR0C01MW,2026-01-20T23:26:07.572654935Z,7,2026-01-20T23:26:11.560047394Z,D,2026-01-20T23:26:11.183175577Z,01KFEV37DE991T271V0BRDHRJW,2026-01-20T23:26:07.572654935Z,01KFEV8CTFEWEE7C0ZM9KMYRSE,2026-01-20T23:26:07.572654935Z,01KFEVGBDEFGKQZTMK8HZ24A1T,2026-01-20T23:26:07.572654935Z
01KFEVTTBETA8DXB5MGGPE7C2T,01KFEV37PBC6DGWCX0HT0QWYJR,2026-01-20T23:28:56.686973134Z,0,2026-01-20T23:29:00.985282227Z,C,2026-01-20T23:28:59.641198725Z,01KFEV37PV76WD06T50QFKE80T,2026-01-20T23:28:56.686973134Z,01KFEVH5DDXBKC32H7RGDZYG1X,2026-01-20T23:28:56.686973134Z,01KFEVS2Z9EQT2Y1JNWRXDGX7J,2026-01-20T23:28:56.686973134Z
01KFEVP39C06EW7Z7VV1ZVFFC4,01KFEV377XDCWB0CVW0E7ES8WB,2026-01-20T23:26:21.996942023Z,20,2026-01-20T23:26:24.401351084Z,B,2026-01-20T23:26:23.116334033Z,01KFEV378FNG971PBW7B2SPNC6,2026-01-20T23:26:21.996942023Z,01KFEV82H962BNCCRXPB524628,2026-01-20T23:26:21.996942023Z,01KFEVJNR6S4SX7KGTNEJ547G6,2026-01-20T23:26:21.996942023Z
01KFEW3TZ633B5F5HA2546WZGC,01KFEV37PBC6DGWCX0HT0QWYJR,2026-01-20T23:33:52.230469328Z,10,2026-01-20T23:33:55.968209352Z,B,2026-01-20T23:33:53.72535744Z,01KFEV37Q0WSYAYKWHM2EXN0DN,2026-01-20T23:33:52.230469328Z,01KFEVWYACX0Z3X7HHHK5DSTDD,2026-01-20T23:33:52.230469328Z,01KFEW0G8PBE5EFQ6P72KS21WH,2026-01-20T23:33:52.230469328Z
01KFEWHQSQKFRAYA4VTFSQ8DZ0,01KFEVMN9Q125N5N16W4WNYJXF,2026-01-20T23:41:27.735693373Z,20,2026-01-20T23:41:30.504381997Z,A,2026-01-20T23:41:28.492903814Z,01KFEVMNAWK7WRWM1AMQZKX6SA,2026-01-20T23:41:27.735693373Z,01KFEW4NGJQK3SC6VDT657XA1V,2026-01-20T23:41:27.735693373Z,01KFEWE8VFX5MKT559QS5XEW3G,2026-01-20T23:41:27.735693373Z
01KFEWE2W120EJDGWYFQRD5VGK,01KFEV384BJYC62Y0E6AQK09K8,2026-01-20T23:39:28.001700293Z,,,,,01KFEV384Z68A1Z7ZGWS1GDSZK,2026-01-20T23:39:28.001700293Z,01KFEW2C8HX8QQZV0FHE0EMNPN,2026-01-20T23:39:28.001700293Z,01KFEW9NG7HFK52KPRET7F9NBD,2026-01-20T23:39:28.001700293Z
01KFEVKW7AGXA85ZJ4VS5D1CVQ,01KFEV384BJYC62Y0E6AQK09K8,2026-01-20T23:25:09.226122091Z,0,2026-01-20T23:25:11.68889736Z,B,2026-01-20T23:25:11.50383973Z,01KFEV384Y33BFECW27AH8GSGD,2026-01-20T23:25:09.226122091Z,01KFEVF34Y0A3VWJYX9367Q9EA,2026-01-20T23:25:09.226122091Z,01KFEVHAPGWZJCVM4Z19V75XGE,2026-01-20T23:25:09.226122091Z
01KFEVM8F16QBTBW6PFYFWZ077,01KFEV377XDCWB0CVW0E7ES8WB,2026-01-20T23:25:21.761738188Z,7,2026-01-20T23:25:24.121051287Z,D,2026-01-20T23:25:24.098795546Z,01KFEV378PDZP87HXSESW6BA01,2026-01-20T23:25:21.761738188Z,01KFEV6V20FH8Q8TGZN4SVCF5R,2026-01-20T23:25:21.761738188Z,01KFEVF1QJJ1AJY0K2X9A8CP10,2026-01-20T23:25:21.761738188Z
01KFEVVY01FT1378PSXKB9VFTM,01KFEV37PBC6DGWCX0HT0QWYJR,2026-01-20T23:29:33.185488981Z,0,2026-01-20T23:29:36.310776181Z,A,2026-01-20T23:29:34.816854078Z,01KFEV37PV76WD06T50QFKE80T,2026-01-20T23:29:33.185488981Z,01KFEVH5DDXBKC32H7RGDZYG1X,2026-01-20T23:29:33.185488981Z,01KFEVS303VVTZ8PMG4AKVY3SX,2026-01-20T23:29:33.185488981Z
01KFEW1D2P8YYC3FG5NRDJSPW4,01KFEV384BJYC62Y0E6AQK09K8,2026-01-20T23:32:32.470155499Z,10,2026-01-20T23:32:40.529098495Z,B,2026-01-20T23:32:35.010914204Z,01KFEV385166A8JYCZ9G4DMHRQ,2026-01-20T23:32:32.470155499Z,01KFEVWH8M80FFRA88HYSK2ZSQ,2026-01-20T23:32:32.470155499Z,01KFEW1AGDXB9F3CBJZD9ZH5QQ,2026-01-20T23:32:32.470155499Z
01KFEWB4XH7NXM37SKZ3DKF26B,01KFEV38A01XZ4DPRPFKRE96P8,2026-01-20T23:37:51.793153699Z,10,2026-01-20T23:38:01.858369023Z,A,2026-01-20T23:38:01.81676341Z,01KFEV38AJ2CFPYBQZ5JKK7PV4,2026-01-20T23:37:51.793153699Z,01KFEW61CSGZMFE4TZ96QA9A06,2026-01-20T23:37:51.793153699Z,01KFEW9RN40QG3K2B84WKGV58C,2026-01-20T23:37:51.793153699Z
01KFEVRZ90CT1V7RDV9NP85A47,01KFEVMN9Q125N5N16W4WNYJXF,2026-01-20T23:27:56.192207373Z,10,2026-01-20T23:28:04.697805243Z,B,2026-01-20T23:28:04.666754377Z,01KFEVMNB841AFDZFM4WSW4FTD,2026-01-20T23:27:56.192207373Z,01KFEVC3J7JCZ73BZAKH9RH61D,2026-01-20T23:27:56.192207373Z,01KFEVPNFPGQ4NA785Q8C05C2N,2026-01-20T23:27:56.192207373Z
01KFEW282AJ6FMCG7HZ85ZG35S,01KFEV37PBC6DGWCX0HT0QWYJR,2026-01-20T23:33:00.106820354Z,0,2026-01-20T23:33:04.805230662Z,C,2026-01-20T23:33:01.317384202Z,01KFEV37Q0WSYAYKWHM2EXN0DN,2026-01-20T23:33:00.106820354Z,01KFEVWYACX0Z3X7HHHK5DSTDD,2026-01-20T23:33:00.106820354Z,01KFEW0G9D7HY4DT2F92JJP28V,2026-01-20T23:33:00.106820354Z
01KFEW3JZKZXS71BQANS49M803,01KFEV37PBC6DGWCX0HT0QWYJR,2026-01-20T23:33:44.051847821Z,10,2026-01-20T23:33:48.394292918Z,A,2026-01-20T23:33:48.363523176Z,01KFEV37Q0WSYAYKWHM2EXN0DN,2026-01-20T23:33:44.051847821Z,01KFEVWXXVHBHP5S1AZQQ4JZFK,2026-01-20T23:33:44.051847821Z,01KFEW0G9XAWS7DYHEE7AAN198,2026-01-20T23:33:44.051847821Z
01KFEW418ZEKYB28GX5DVAV49A,01KFEV37PBC6DGWCX0HT0QWYJR,2026-01-20T23:33:58.687950892Z,29,2026-01-20T23:34:03.601795271Z,C,2026-01-20T23:34:03.565215147Z,01KFEV37Q0WSYAYKWHM2EXN0DN,2026-01-20T23:33:58.687950892Z,01KFEVWXXVHBHP5S1AZQQ4JZFK,2026-01-20T23:33:58.687950892Z,01KFEW0GBS72KYHGYA38PRV8M7,2026-01-20T23:33:58.687950892Z
01KFEVNMTNPEN9QSJDTYA0TX4K,01KFEV38GJVYY8P8B7QXSW6BTE,2026-01-20T23:26:07.189111166Z,17,2026-01-20T23:26:17.439638512Z,D,2026-01-20T23:26:17.406947217Z,01KFEV38H72YHVC8PGTMFH64KV,2026-01-20T23:26:07.189111166Z,01KFEVES59D98C046XG860H43T,2026-01-20T23:26:07.189111166Z,01KFEVNK1BDDD2SH2KKV7VEWMA,2026-01-20T23:26:07.189111166Z
01KFEW4R7VSJNDST8K08J2PG98,01KFEV37PBC6DGWCX0HT0QWYJR,2026-01-20T23:34:22.203260009Z,29,2026-01-20T23:34:24.384142563Z,C,2026-01-20T23:34:24.349452533Z,01KFEV37Q0WSYAYKWHM2EXN0DN,2026-01-20T23:34:22.203260009Z,01KFEVWXXVHBHP5S1AZQQ4JZFK,2026-01-20T23:34:22.203260009Z,01KFEW0GB864QKBAB0HBJ7K4K5,2026-01-20T23:34:22.203260009Z
01KFEWH2ZYV7P192DC3VC8JE4Q,01KFEVMN9Q125N5N16W4WNYJXF,2026-01-20T23:41:06.430040865Z,20,2026-01-20T23:41:07.837374049Z,A,2026-01-20T23:41:07.800530353Z,01KFEVMNAWK7WRWM1AMQZKX6SA,2026-01-20T23:41:06.430040865Z,01KFEW4NGJQK3SC6VDT657XA1V,2026-01-20T23:41:06.430040865Z,01KFEWE8X78MX8FTH7TFT5G1TY,2026-01-20T23:41:06.430040865Z
01KFEWWXAQRJMC80PSFD9FTNAS,01KFEV38GJVYY8P8B7QXSW6BTE,2026-01-20T23:47:33.847198749Z,10,2026-01-20T23:47:35.990588322Z,B,2026-01-20T23:47:35.941521591Z,01KFEV38H0S2Y42XZDBCZ2KPGY,2026-01-20T23:47:33.847198749Z,01KFEWA3ZKFQRVCEG62F0BJCT3,2026-01-20T23:47:33.847198749Z,01KFEWVM718JKJE90A057VRNN9,2026-01-20T23:47:33.847198749Z
01KFEVPTE9ZD1S0V829QWNCSBH,01KFEV37PBC6DGWCX0HT0QWYJR,2026-01-20T23:26:45.705793513Z,0,2026-01-20T23:26:53.927703796Z,C,2026-01-20T23:26:53.90456326Z,01KFEV37PYV9HETXX2PSGE1RKD,2026-01-20T23:26:45.705793513Z,01KFEV8PSQBX7P1ARFP0SDDW57,2026-01-20T23:26:45.705793513Z,01KFEVKCN4ZM7M5WXWCANY7678,2026-01-20T23:26:45.705793513Z
01KFEW4W5NB9N6YMX37YT4J1EB,01KFEV37PBC6DGWCX0HT0QWYJR,2026-01-20T23:34:26.229755179Z,17,2026-01-20T23:34:27.481091908Z,D,2026-01-20T23:34:27.445727844Z,01KFEV37Q0WSYAYKWHM2EXN0DN,2026-01-20T23:34:26.229755179Z,01KFEVWXXVHBHP5S1AZQQ4JZFK,2026-01-20T23:34:26.229755179Z,01KFEW0GAPYHHVEVF9RP1ERMKP,2026-01-20T23:34:26.229755179Z
01KFEW9RDHK5SBGKPFWTXDK80A,01KFEV384BJYC62Y0E6AQK09K8,2026-01-20T23:37:06.225758145Z,20,2026-01-20T23:37:14.416317017Z,A,2026-01-20T23:37:13.617787344Z,01KFEV384Z68A1Z7ZGWS1GDSZK,2026-01-20T23:37:06.225758145Z,01KFEW2C8HX8QQZV0FHE0EMNPN,2026-01-20T23:37:06.225758145Z,01KFEW9NDGS5E8KE4PQ1ESDNYF,2026-01-20T23:37:06.225758145Z
01KFEWC5RPXRE6MK16RECJ7F41,01KFEV38GJVYY8P8B7QXSW6BTE,2026-01-20T23:38:25.430918423Z,19,2026-01-20T23:38:34.992906861Z,C,2026-01-20T23:38:28.50365708Z,01KFEV38H8T2V9428VC9T7MEBA,2026-01-20T23:38:25.430918423Z,01KFEW5BKPC6PA6AD6TVFX3GTH,2026-01-20T23:38:25.430918423Z,01KFEWB933XTP1JVD282ZB991C,2026-01-20T23:38:25.430918423Z
01KFEVFZQ8BFFKZD6THWH2JVN1,01KFEV2BZFDRZBG3Y0249RG1TW,2026-01-20T23:23:01.736543468Z,19,2026-01-20T23:23:04.471707974Z,C,2026-01-20T23:23:04.204797727Z,01KFEV2C0CP35QE41ZMH45J8TZ,2026-01-20T23:23:01.736543468Z,01KFEV4PQ8V0QGQVX4KK2FPFJR,2026-01-20T23:23:01.736543468Z,01KFEVB8G65XGTDB93SACT6HAB,2026-01-20T23:23:01.736543468Z
01KFEVGX0168DT85TTFB6BJVHQ,01KFEV377XDCWB0CVW0E7ES8WB,2026-01-20T23:23:31.713843274Z,10,2026-01-20T23:23:35.622686493Z,B,2026-01-20T23:23:34.536949559Z,01KFEV378PDZP87HXSESW6BA01,2026-01-20T23:23:31.713843274Z,01KFEV6V20FH8Q8TGZN4SVCF5R,2026-01-20T23:23:31.713843274Z,01KFEVF1Q29ZX430FYZMCC884K,2026-01-20T23:23:31.713843274Z
01KFEVKJ15SQ85HT8B42Z46NMJ,01KFEV377XDCWB0CVW0E7ES8WB,2026-01-20T23:24:58.78952614Z,20,2026-01-20T23:25:05.06538825Z,A,2026-01-20T23:25:05.044855441Z,01KFEV378FNG971PBW7B2SPNC6,2026-01-20T23:24:58.78952614Z,01KFEVCRBGBMN5MZZVZA8FPX1Z,2026-01-20T23:24:58.78952614Z,01KFEVJNQYDHT7QNFWKKE14CQS,2026-01-20T23:24:58.78952614Z
01KFEVMRGVBJXK6KQ836MXME1F,01KFEV38A01XZ4DPRPFKRE96P8,2026-01-20T23:25:38.203287539Z,19,2026-01-20T23:25:57.026340356Z,C,2026-01-20T23:25:56.944104795Z,01KFEV38AJ2CFPYBQZ58NH0V5J,2026-01-20T23:25:38.203287539Z,01KFEVE55BQ40NXX8QW3R5RX0T,2026-01-20T23:25:38.203287539Z,01KFEVJWRME93DECR96HK88Y43,2026-01-20T23:25:38.203287539Z
01KFEWGDZ3XZG70ERB65N0JE9K,01KFEV38A01XZ4DPRPFKRE96P8,2026-01-20T23:40:44.899381109Z,29,2026-01-20T23:40:47.254341283Z,C,2026-01-20T23:40:47.211426804Z,01KFEV38AJ2CFPYBQZ5JKK7PV4,2026-01-20T23:40:44.899381109Z,01KFEW2CHJQZ9TDCN78BA2VKEM,2026-01-20T23:40:44.899381109Z,01KFEW9RPG7H4171T00NS0ETE6,2026-01-20T23:40:44.899381109Z
01KFEWWC3VDFHGEGGNBY39A2W2,01KFEV38GJVYY8P8B7QXSW6BTE,2026-01-20T23:47:16.219660601Z,29,2026-01-20T23:47:21.970356089Z,C,2026-01-20T23:47:21.933347428Z,01KFEV38H0S2Y42XZDBCZ2KPGY,2026-01-20T23:47:16.219660601Z,01KFEWA3ZKFQRVCEG62F0BJCT3,2026-01-20T23:47:16.219660601Z,01KFEWVM69B5XT587JT9ZENQD3,2026-01-20T23:47:16.219660601Z
01KFEVFCF4SYSZYQFT409XSG88,01KFEV377XDCWB0CVW0E7ES8WB,2026-01-20T23:22:42.020296885Z,10,2026-01-20T23:22:48.749849706Z,B,2026-01-20T23:22:48.734293686Z,01KFEV378H0PY96RNMJTMM0E4X,2026-01-20T23:22:42.020296885Z,01KFEV8TC8AZEPV3G36SCZ12C3,2026-01-20T23:22:42.020296885Z,01KFEVFBBRK2GJ0MGS3FRA88XS,2026-01-20T23:22:42.020296885Z
01KFEW35B585YBX1CSQF8E8J4B,01KFEV38A01XZ4DPRPFKRE96P8,2026-01-20T23:33:30.085728231Z,10,2026-01-20T23:33:37.314039803Z,B,2026-01-20T23:33:36.981700594Z,01KFEV38AHTHHCNTDGHAJN0GXG,2026-01-20T23:33:30.085728231Z,01KFEVW9PV7SJ42VT7GTTE4SGT,2026-01-20T23:33:30.085728231Z,01KFEW29XHVV27TK4HQZQPZFPD,2026-01-20T23:33:30.085728231Z
01KFEW757Y7W4299N4CF4BN3KS,01KFEV38GJVYY8P8B7QXSW6BTE,2026-01-20T23:35:41.054879976Z,17,2026-01-20T23:35:42.249342053Z,D,2026-01-20T23:35:42.13899535Z,01KFEV38H48T18ZRM15RETR33C,2026-01-20T23:35:41.054879976Z,01KFEVYB6HS3VX2GA7D4G2GPMT,2026-01-20T23:35:41.054879976Z,01KFEW2K6YFW0YHD45MRGH06TF,2026-01-20T23:35:41.054879976Z
01KFEWFEZX7ETXBWNDR0Z6D1M3,01KFEV38GJVYY8P8B7QXSW6BTE,2026-01-20T23:40:13.181825386Z,10,2026-01-20T23:40:16.677245874Z,A,2026-01-20T23:40:14.655154146Z,01KFEV38H8T2V9428VC9T7MEBA,2026-01-20T23:40:13.181825386Z,01KFEW5BKPC6PA6AD6TVFX3GTH,2026-01-20T23:40:13.181825386Z,01KFEWB96ZWWCJ2HWAMXTQ08FM,2026-01-20T23:40:13.181825386Z
01KFEVPYN137RHGMDQDRCRRGWF,01KFEV37CWX6SQYA0RPR0C01MW,2026-01-20T23:26:50.017550546Z,19,2026-01-20T23:26:54.487053709Z,C,2026-01-20T23:26:54.082200559Z,01KFEV37DE991T271V0NJ5BY6K,2026-01-20T23:26:50.017550546Z,01KFEVD9ZATE7H5N364WWPAV31,2026-01-20T23:26:50.017550546Z,01KFEVJEK9E3M288QRNEA9824W,2026-01-20T23:26:50.017550546Z
01KFEWFKY2X31B88ZT0FKE5PDT,01KFEV38A01XZ4DPRPFKRE96P8,2026-01-20T23:40:18.242617368Z,0,2026-01-20T23:40:20.497358785Z,C,2026-01-20T23:40:19.706658295Z,01KFEV38AJ2CFPYBQZ5JKK7PV4,2026-01-20T23:40:18.242617368Z,01KFEW61CSGZMFE4TZ96QA9A06,2026-01-20T23:40:18.242617368Z,01KFEW9RQDSYXSNPWSEQ27EKZR,2026-01-20T23:40:18.242617368Z
