id,batchID,batchIDLastChangedAt,duration,durationLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,initialized,initializedLastChangedAt,name,nameLastChangedAt,roundID,roundIDLastChangedAt,start,startLastChangedAt,started,startedLastChangedAt,timerID,timerIDLastChangedAt
01KFEJCQ1HZF00M3C8YMVTNPWB,01KFEHAKWNS08RQENHQ36ND5GA,2026-01-20T20:43:57.361883832Z,90,2026-01-20T20:43:57.361883832Z,true,2026-01-20T20:44:11.53385352Z,01KFEHAKXZ2D55CPVCZM6D4RJ0,2026-01-20T20:43:57.361883832Z,0,2026-01-20T20:43:57.361883832Z,true,2026-01-20T20:44:01.379989569Z,choice,2026-01-20T20:43:57.361883832Z,01KFEJCPTM47B5S63P0HH50EJF,2026-01-20T20:43:57.361883832Z,true,2026-01-20T20:44:01.30677249Z,true,2026-01-20T20:44:01.418659251Z,01KFEJCQ1CZ2QK7SD5PYV9KQDG,2026-01-20T20:43:57.361883832Z
01KFEJDD115X5SRT8KY3JXDH6Q,01KFEHAM0SBSN9QYCK4NGJTWCC,2026-01-20T20:44:19.873363317Z,90,2026-01-20T20:44:19.873363317Z,true,2026-01-20T20:45:11.011554843Z,01KFEHAM3ZX2QFEZ4F28QFW79D,2026-01-20T20:44:19.873363317Z,0,2026-01-20T20:44:19.873363317Z,true,2026-01-20T20:45:08.210518643Z,choice,2026-01-20T20:44:19.873363317Z,01KFEJDCPYXXCPGCC4Z9M9RQ3Y,2026-01-20T20:44:19.873363317Z,true,2026-01-20T20:45:08.146118872Z,true,2026-01-20T20:45:08.248456005Z,01KFEJDD0SQVNY3DHA6NART4R1,2026-01-20T20:44:19.873363317Z
01KFEHF2ZVN4QN62PPTRYWZK82,01KFEDC9EK94N2WNCHE5RRQHCJ,2026-01-20T20:27:46.555173417Z,90,2026-01-20T20:27:46.555173417Z,true,2026-01-20T20:28:23.029963613Z,01KFEDC9FGZ2QQQ39YDAAVXSM4,2026-01-20T20:27:46.555173417Z,0,2026-01-20T20:27:46.555173417Z,true,2026-01-20T20:28:15.426152371Z,choice,2026-01-20T20:27:46.555173417Z,01KFEHF2TP77QWYZT7H8W0ZYE0,2026-01-20T20:27:46.555173417Z,true,2026-01-20T20:28:15.400423538Z,true,2026-01-20T20:28:15.447081145Z,01KFEHF2ZN3Y4ZQGEJ73RN5CN5,2026-01-20T20:27:46.555173417Z
01KFEHRJZP7C8NJG073MH6X33R,01KFEHA1EJWPRPNCXBTHCF12K2,2026-01-20T20:32:57.846606605Z,90,2026-01-20T20:32:57.846606605Z,true,2026-01-20T20:33:06.764005297Z,01KFEHA1GPSKM8FTTA039GX2FE,2026-01-20T20:32:57.846606605Z,0,2026-01-20T20:32:57.846606605Z,true,2026-01-20T20:33:00.143463242Z,choice,2026-01-20T20:32:57.846606605Z,01KFEHRJWDTQ15HWKPVHZMXESV,2026-01-20T20:32:57.846606605Z,true,2026-01-20T20:33:00.10457745Z,true,2026-01-20T20:33:00.162371883Z,01KFEHRJZJ2D0E4DWC4ZA7EV82,2026-01-20T20:32:57.846606605Z
01KFEJVD3FW4C5K370XAX5ACXZ,01KFEJ5DKDD8ED3R70AXWWV7TA,2026-01-20T20:51:58.703090857Z,90,2026-01-20T20:51:58.703090857Z,true,2026-01-20T20:52:19.821454811Z,01KFEJ5DPFFD934S0E2GQ1B9RR,2026-01-20T20:51:58.703090857Z,0,2026-01-20T20:51:58.703090857Z,true,2026-01-20T20:52:04.724801583Z,choice,2026-01-20T20:51:58.703090857Z,01KFEJVD1BVNTKRYDRCVQW2TFS,2026-01-20T20:51:58.703090857Z,true,2026-01-20T20:52:04.310975376Z,true,2026-01-20T20:52:04.776100055Z,01KFEJVD33CN6Y2T67V7VDCY15,2026-01-20T20:51:58.703090857Z
01KFEFJK1N3SEY9XGC088BF78P,01KFEDC9EK94N2WNCHE5RRQHCJ,2026-01-20T19:54:44.149852693Z,30,2026-01-20T19:54:44.149852693Z,false,2026-01-20T19:54:44.149852693Z,01KFEDC9FHECNJXE9XQY06NB5G,2026-01-20T19:54:44.149852693Z,1,2026-01-20T19:54:44.149852693Z,,,result,2026-01-20T19:54:44.149852693Z,01KFEFJJVP3T7VQAKX9JX79Q17,2026-01-20T19:54:44.149852693Z,false,2026-01-20T19:54:44.149852693Z,,,01KFEFJK1G8W91N0KHKA64T19D,2026-01-20T19:54:44.149852693Z
01KFEK24VZZPYPEZYGDW9PW1SJ,01KFEJ5C7H3Z5SGPPT0TCGAEB2,2026-01-20T20:55:39.647303934Z,30,2026-01-20T20:55:39.647303934Z,false,2026-01-20T20:55:39.647303934Z,01KFEJ5C8N149KF44PHZZN9T4C,2026-01-20T20:55:39.647303934Z,1,2026-01-20T20:55:39.647303934Z,,,result,2026-01-20T20:55:39.647303934Z,01KFEK23YJ6RMA427WEPRXW4YZ,2026-01-20T20:55:39.647303934Z,false,2026-01-20T20:55:39.647303934Z,,,01KFEK24V9XKX0HK6VQBWV72PV,2026-01-20T20:55:39.647303934Z
01KFEK9NRSNYET9DNDEZDSPXST,01KFEJ5CPJ5RGARFNN6Z0PCT4Q,2026-01-20T20:59:46.329761763Z,30,2026-01-20T20:59:46.329761763Z,false,2026-01-20T20:59:46.329761763Z,01KFEJ5CQQ00MKPGMA298B0BDM,2026-01-20T20:59:46.329761763Z,1,2026-01-20T20:59:46.329761763Z,,,result,2026-01-20T20:59:46.329761763Z,01KFEK9MRY4528TVVMWY6HBY8K,2026-01-20T20:59:46.329761763Z,false,2026-01-20T20:59:46.329761763Z,,,01KFEK9NR3PK094ZQ2NF2MKKA7,2026-01-20T20:59:46.329761763Z
01KFEEC6YPEHVQTWAQFGGB7KGD,01KFEDCB7P38BTZ4ACVDP6P0XN,2026-01-20T19:33:46.582407689Z,30,2026-01-20T19:33:46.582407689Z,true,2026-01-20T19:36:14.902722109Z,01KFEDCB85NRAF0XG25ABR62N5,2026-01-20T19:33:46.582407689Z,1,2026-01-20T19:33:46.582407689Z,true,2026-01-20T19:36:10.911773802Z,result,2026-01-20T19:33:46.582407689Z,01KFEEC6Q6AEJTT87ZC67RFSSF,2026-01-20T19:33:46.582407689Z,true,2026-01-20T19:36:10.891359634Z,true,2026-01-20T19:36:10.92544253Z,01KFEEC6YJQAAH14B0BSCKF7YG,2026-01-20T19:33:46.582407689Z
01KFEJ3J4X5GX9ZZRQ0N0C9DSA,01KFEHA20TFYVSSENV0N2723W5,2026-01-20T20:38:57.437259071Z,30,2026-01-20T20:38:57.437259071Z,true,2026-01-20T20:42:30.403573454Z,01KFEHA25S6PYJD4DSX1VJG5FE,2026-01-20T20:38:57.437259071Z,1,2026-01-20T20:38:57.437259071Z,true,2026-01-20T20:42:00.352903486Z,result,2026-01-20T20:38:57.437259071Z,01KFEJ3HR03D88K3E0A8S0SB8Q,2026-01-20T20:38:57.437259071Z,true,2026-01-20T20:42:00.221450503Z,true,2026-01-20T20:42:00.38747753Z,01KFEJ3J4H1PA0TPW556WFDT4S,2026-01-20T20:38:57.437259071Z
01KFEJV80NKMD5C0A9D4T3CAZ0,01KFEHAM72H3ZNN8G0T2BCT79K,2026-01-20T20:51:53.493915697Z,90,2026-01-20T20:51:53.493915697Z,false,2026-01-20T20:51:53.493915697Z,01KFEHAMB65F4EHHS2KPJ10RVS,2026-01-20T20:51:53.493915697Z,0,2026-01-20T20:51:53.493915697Z,,,choice,2026-01-20T20:51:53.493915697Z,01KFEJV71XPBN6G1NRKR4S8DZE,2026-01-20T20:51:53.493915697Z,false,2026-01-20T20:51:53.493915697Z,,,01KFEJV80CAY4DWWDW0G33SSQN,2026-01-20T20:51:53.493915697Z
01KFEJ8ZTAGDKQRKFQEJVE0NPP,01KFEHAKK9QMW81MWT2FF1CSZA,2026-01-20T20:41:55.27492277Z,90,2026-01-20T20:41:55.27492277Z,false,2026-01-20T20:41:55.27492277Z,01KFEHAKM9HA0G83B6BNP2KSMS,2026-01-20T20:41:55.27492277Z,0,2026-01-20T20:41:55.27492277Z,,,choice,2026-01-20T20:41:55.27492277Z,01KFEJ8ZAYKKS9DASMEMJWK10H,2026-01-20T20:41:55.27492277Z,false,2026-01-20T20:41:55.27492277Z,,,01KFEJ8ZT368BGSYFP7M4YPYFY,2026-01-20T20:41:55.27492277Z
01KFEJT5PYQ06VQ79A66DNRVZ2,01KFEJ5D47V2DPV4P7KW69CWA7,2026-01-20T20:51:18.366142486Z,30,2026-01-20T20:51:18.366142486Z,false,2026-01-20T20:51:18.366142486Z,01KFEJ5D6622PF5PX4G3KZTAZK,2026-01-20T20:51:18.366142486Z,1,2026-01-20T20:51:18.366142486Z,,,result,2026-01-20T20:51:18.366142486Z,01KFEJT5J3HD1JX4M4H5R95YR0,2026-01-20T20:51:18.366142486Z,false,2026-01-20T20:51:18.366142486Z,,,01KFEJT5P9YEM5BEB6F1GNDW4T,2026-01-20T20:51:18.366142486Z
01KFEJT629EP0H330D6HGXDY1H,01KFEJ5D47V2DPV4P7KW69CWA7,2026-01-20T20:51:18.729567621Z,30,2026-01-20T20:51:18.729567621Z,false,2026-01-20T20:51:18.729567621Z,01KFEJ5D6622PF5PX4G3KZTAZK,2026-01-20T20:51:18.729567621Z,1,2026-01-20T20:51:18.729567621Z,,,result,2026-01-20T20:51:18.729567621Z,01KFEJT5KZ17B7DRDKGRE05RY4,2026-01-20T20:51:18.729567621Z,false,2026-01-20T20:51:18.729567621Z,,,01KFEJT61TK04CF0AXAPEE73P6,2026-01-20T20:51:18.729567621Z
01KFEJ8ZZF5N24BF8A8AKDCTKW,01KFEHAKK9QMW81MWT2FF1CSZA,2026-01-20T20:41:55.439102647Z,30,2026-01-20T20:41:55.439102647Z,false,2026-01-20T20:41:55.439102647Z,01KFEHAKM9HA0G83B6BNP2KSMS,2026-01-20T20:41:55.439102647Z,1,2026-01-20T20:41:55.439102647Z,,,result,2026-01-20T20:41:55.439102647Z,01KFEJ8ZC1KN3JF565XH9PBHVD,2026-01-20T20:41:55.439102647Z,false,2026-01-20T20:41:55.439102647Z,,,01KFEJ8ZZ0Z0T1Z0YV5RRFCF41,2026-01-20T20:41:55.439102647Z
01KFEJRVN9ZNKVWQRC8P2G7S4P,01KFEJ5CPJ5RGARFNN6Z0PCT4Q,2026-01-20T20:50:35.305140592Z,90,2026-01-20T20:50:35.305140592Z,true,2026-01-20T20:56:35.233950328Z,01KFEJ5CRSNMMQKHYMFD35850B,2026-01-20T20:50:35.305140592Z,0,2026-01-20T20:50:35.305140592Z,true,2026-01-20T20:56:26.063049723Z,choice,2026-01-20T20:50:35.305140592Z,01KFEJRTV5A80KDQ9C6HRFGA6H,2026-01-20T20:50:35.305140592Z,true,2026-01-20T20:56:25.986002332Z,true,2026-01-20T20:56:26.126600966Z,01KFEJRVMYJ9JBP23AXX8E23NE,2026-01-20T20:50:35.305140592Z
01KFEK6FS3MR35ABBNSX0S690S,01KFEJ5CPJ5RGARFNN6Z0PCT4Q,2026-01-20T20:58:01.891984634Z,90,2026-01-20T20:58:01.891984634Z,false,2026-01-20T20:58:01.891984634Z,01KFEJ5CR34Y85488XX0EC4SX7,2026-01-20T20:58:01.891984634Z,0,2026-01-20T20:58:01.891984634Z,,,choice,2026-01-20T20:58:01.891984634Z,01KFEK6EHWNC0VM4HRPV11Q3XD,2026-01-20T20:58:01.891984634Z,false,2026-01-20T20:58:01.891984634Z,,,01KFEK6FRQEXK2JN2BRQT6KEYB,2026-01-20T20:58:01.891984634Z
01KFEDV7J9GR7FVFJYWV0CB7ST,01KFEDCC1ZHDDN3CP9JWF4PGTF,2026-01-20T19:24:30.15363642Z,30,2026-01-20T19:24:30.15363642Z,false,2026-01-20T19:24:30.15363642Z,01KFEDCC2FPEHPAR4R0JHCHJDR,2026-01-20T19:24:30.15363642Z,1,2026-01-20T19:24:30.15363642Z,,,result,2026-01-20T19:24:30.15363642Z,01KFEDV7GXMPXKF3YMCD6C1THD,2026-01-20T19:24:30.15363642Z,false,2026-01-20T19:24:30.15363642Z,,,01KFEDV7J6AJRM3PJPAK5B68VQ,2026-01-20T19:24:30.15363642Z
01KFEEYVXXCV5199XM12V066HQ,01KFEDCCAW3ZY6KSKNHTKZ971F,2026-01-20T19:43:57.885660285Z,30,2026-01-20T19:43:57.885660285Z,false,2026-01-20T19:43:57.885660285Z,01KFEDCCBAMXNHYHJVMT0BQ1RV,2026-01-20T19:43:57.885660285Z,1,2026-01-20T19:43:57.885660285Z,,,result,2026-01-20T19:43:57.885660285Z,01KFEEYVHCHQXV0YW2BC7EBKZ2,2026-01-20T19:43:57.885660285Z,false,2026-01-20T19:43:57.885660285Z,,,01KFEEYVXP5YHR727SN29YR6X7,2026-01-20T19:43:57.885660285Z
01KFEHQSCR1W9WASK42A8984X7,01KFEHA1MRJDJA6FNTED28Z8HF,2026-01-20T20:32:31.640257Z,90,2026-01-20T20:32:31.640257Z,true,2026-01-20T20:35:24.556290091Z,01KFEHA1QDYX27N1S60Z95NKD9,2026-01-20T20:32:31.640257Z,0,2026-01-20T20:32:31.640257Z,true,2026-01-20T20:35:19.635030576Z,choice,2026-01-20T20:32:31.640257Z,01KFEHQRYF4NW9W6C88K8WZ7AH,2026-01-20T20:32:31.640257Z,true,2026-01-20T20:35:19.596646572Z,true,2026-01-20T20:35:19.665619187Z,01KFEHQSCKWXMN953BWBKGS6H6,2026-01-20T20:32:31.640257Z
01KFEHRCR8E6DNYZ6NZ1DQ79DR,01KFEHA1W0DBA89GCQ87GA4EG5,2026-01-20T20:32:51.464180987Z,30,2026-01-20T20:32:51.464180987Z,true,2026-01-20T20:33:40.675772799Z,01KFEHA1YZ8ZAAQFH3AAV34XZC,2026-01-20T20:32:51.464180987Z,1,2026-01-20T20:32:51.464180987Z,true,2026-01-20T20:33:10.649372674Z,result,2026-01-20T20:32:51.464180987Z,01KFEHRCMRRK738XXT19PB12XM,2026-01-20T20:32:51.464180987Z,true,2026-01-20T20:33:10.612849604Z,true,2026-01-20T20:33:10.672910497Z,01KFEHRCQY460VXCMR44F91FE0,2026-01-20T20:32:51.464180987Z
01KFEHRK53SDK9AX8NB5R64MCV,01KFEHA1EJWPRPNCXBTHCF12K2,2026-01-20T20:32:58.019813307Z,90,2026-01-20T20:32:58.019813307Z,true,2026-01-20T20:34:47.810313214Z,01KFEHA1GPSKM8FTTA039GX2FE,2026-01-20T20:32:58.019813307Z,0,2026-01-20T20:32:58.019813307Z,true,2026-01-20T20:34:40.835911253Z,choice,2026-01-20T20:32:58.019813307Z,01KFEHRJXSRB7FPAJNWSY9X69Y,2026-01-20T20:32:58.019813307Z,true,2026-01-20T20:34:40.790505066Z,true,2026-01-20T20:34:40.85872989Z,01KFEHRK4Y46Z6KMBGVN04QQJW,2026-01-20T20:32:58.019813307Z
01KFEJAN2R3XCCBQ7G27S29800,01KFEHAKK9QMW81MWT2FF1CSZA,2026-01-20T20:42:49.816174099Z,90,2026-01-20T20:42:49.816174099Z,false,2026-01-20T20:42:49.816174099Z,01KFEHAKM3JNAB6T75AF59R2WG,2026-01-20T20:42:49.816174099Z,0,2026-01-20T20:42:49.816174099Z,,,choice,2026-01-20T20:42:49.816174099Z,01KFEJAMDEC8D1MYA8ZA45K7EQ,2026-01-20T20:42:49.816174099Z,false,2026-01-20T20:42:49.816174099Z,,,01KFEJAN2H83D9WBDY5P68GXKF,2026-01-20T20:42:49.816174099Z
01KFEDV7QG7R6ZE77EFEBP4DCA,01KFEDCC1ZHDDN3CP9JWF4PGTF,2026-01-20T19:24:30.320048176Z,30,2026-01-20T19:24:30.320048176Z,false,2026-01-20T19:24:30.320048176Z,01KFEDCC2FPEHPAR4R0JHCHJDR,2026-01-20T19:24:30.320048176Z,1,2026-01-20T19:24:30.320048176Z,,,result,2026-01-20T19:24:30.320048176Z,01KFEDV7G9BSY3K2PMJSBPDCHD,2026-01-20T19:24:30.320048176Z,false,2026-01-20T19:24:30.320048176Z,,,01KFEDV7QD4CVJDDDYR53DAGHA,2026-01-20T19:24:30.320048176Z
01KFEEE88615THZFFCPKRJY0RE,01KFEDCCAW3ZY6KSKNHTKZ971F,2026-01-20T19:34:53.446194414Z,30,2026-01-20T19:34:53.446194414Z,true,2026-01-20T19:39:10.875722412Z,01KFEDCCBDJ82W4YK2PN7VDTAX,2026-01-20T19:34:53.446194414Z,1,2026-01-20T19:34:53.446194414Z,true,2026-01-20T19:39:08.301967123Z,result,2026-01-20T19:34:53.446194414Z,01KFEEE80FXX9G4QM64BEV7JVD,2026-01-20T19:34:53.446194414Z,true,2026-01-20T19:39:08.281578339Z,true,2026-01-20T19:39:08.328693546Z,01KFEEE880XEKR1S3ARS5G1X29,2026-01-20T19:34:53.446194414Z
01KFEHF30NQBVS5MWQ7X75SCXR,01KFEDC9EK94N2WNCHE5RRQHCJ,2026-01-20T20:27:46.581240833Z,90,2026-01-20T20:27:46.581240833Z,true,2026-01-20T20:28:41.926063375Z,01KFEDC9FGZ2QQQ39YDAAVXSM4,2026-01-20T20:27:46.581240833Z,0,2026-01-20T20:27:46.581240833Z,true,2026-01-20T20:28:25.852490972Z,choice,2026-01-20T20:27:46.581240833Z,01KFEHF2TTV3JSPZC78CYPBXZ0,2026-01-20T20:27:46.581240833Z,true,2026-01-20T20:28:25.817583313Z,true,2026-01-20T20:28:25.86969814Z,01KFEHF30GEHD1SBR1FWCDSPBH,2026-01-20T20:27:46.581240833Z
01KFEJJQ9NWPD2F2DWMR2FC5T5,01KFEHAKWNS08RQENHQ36ND5GA,2026-01-20T20:47:14.229150618Z,30,2026-01-20T20:47:14.229150618Z,false,2026-01-20T20:47:14.229150618Z,01KFEHAKXJ10EJRCGF487MPEAV,2026-01-20T20:47:14.229150618Z,1,2026-01-20T20:47:14.229150618Z,,,result,2026-01-20T20:47:14.229150618Z,01KFEJJPRM7GB0A2TBPVQEQMQP,2026-01-20T20:47:14.229150618Z,false,2026-01-20T20:47:14.229150618Z,,,01KFEJJQ97B5YGA5ZG6GR1WWJ4,2026-01-20T20:47:14.229150618Z
01KFEJMKB0TA5BJD632QDZ3KRC,01KFEHAM0SBSN9QYCK4NGJTWCC,2026-01-20T20:48:15.71293937Z,30,2026-01-20T20:48:15.71293937Z,true,2026-01-20T20:51:28.943648657Z,01KFEHAM4AZFDTAG8DR1VA4141,2026-01-20T20:48:15.71293937Z,1,2026-01-20T20:48:15.71293937Z,true,2026-01-20T20:51:24.200649769Z,result,2026-01-20T20:48:15.71293937Z,01KFEJMJQ9A9CK99Z7785SQR5W,2026-01-20T20:48:15.71293937Z,true,2026-01-20T20:51:24.026544226Z,true,2026-01-20T20:51:24.250192551Z,01KFEJMKAF1V83T2QJPQDMW6CJ,2026-01-20T20:48:15.71293937Z
01KFEE0HNGV7HC4N06TX32QEAF,01KFEDCB0G5KS91T4MD9JTDSA4,2026-01-20T19:27:24.336855324Z,90,2026-01-20T19:27:24.336855324Z,false,2026-01-20T19:27:24.336855324Z,01KFEDCB139KMAVWQ3WS54614D,2026-01-20T19:27:24.336855324Z,0,2026-01-20T19:27:24.336855324Z,,,choice,2026-01-20T19:27:24.336855324Z,01KFEE0HEQEKK5ETV8BAPZ371J,2026-01-20T19:27:24.336855324Z,false,2026-01-20T19:27:24.336855324Z,,,01KFEE0HNB06AKXDQZXDBXWXGY,2026-01-20T19:27:24.336855324Z
01KFEHR37PAR1RQGJ2S85B1R0S,01KFEHA1MRJDJA6FNTED28Z8HF,2026-01-20T20:32:41.718362106Z,30,2026-01-20T20:32:41.718362106Z,true,2026-01-20T20:34:26.669604423Z,01KFEHA1QMX5DYGHPSSSP2RXXX,2026-01-20T20:32:41.718362106Z,1,2026-01-20T20:32:41.718362106Z,true,2026-01-20T20:34:24.798578455Z,result,2026-01-20T20:32:41.718362106Z,01KFEHR30B4CVD97MSB1RJ878F,2026-01-20T20:32:41.718362106Z,true,2026-01-20T20:34:24.760799657Z,true,2026-01-20T20:34:24.822564585Z,01KFEHR37F4D466ZNNFKM6FKXM,2026-01-20T20:32:41.718362106Z
