id,batchID,batchIDLastChangedAt,bonus,bonusLastChangedAt,decision,decisionLastChangedAt,gameID,gameIDLastChangedAt,playerID,playerIDLastChangedAt,roundID,roundIDLastChangedAt
01KFEHT03YQTP44ZNN154PRKY9,01KFEHA1MRJDJA6FNTED28Z8HF,2026-01-20T20:33:44.062613662Z,7,2026-01-20T20:33:49.961004746Z,D,2026-01-20T20:33:47.311407544Z,01KFEHA1QDYX27N1S60Z95NKD9,2026-01-20T20:33:44.062613662Z,01KFEHFDNYYM4VRPKVABD0N8W8,2026-01-20T20:33:44.062613662Z,01KFEHQRZ4TH1YS8B6ZSMB6BHH,2026-01-20T20:33:44.062613662Z
01KFEJWR5J79PMW80MS9SS2S53,01KFEHAM72H3ZNN8G0T2BCT79K,2026-01-20T20:52:42.803035343Z,29,2026-01-20T20:52:58.830539659Z,C,2026-01-20T20:52:58.752100949Z,01KFEHAMB65F4EHHS2KPJ10RVS,2026-01-20T20:52:42.803035343Z,01KFEJQ43AZNCTHABZKM6DBV3R,2026-01-20T20:52:42.803035343Z,01KFEJV6V50YKVA42W2E45H3S6,2026-01-20T20:52:42.803035343Z
01KFEK4A8QAZTESTWMRMM2VCH7,01KFEJ5C7H3Z5SGPPT0TCGAEB2,2026-01-20T20:56:50.711764467Z,19,2026-01-20T20:56:57.686493006Z,C,2026-01-20T20:56:57.117345165Z,01KFEJ5C9822567XDA8A9QG0G3,2026-01-20T20:56:50.711764467Z,01KFEJRM0CNFF8YTKCA6JC16CE,2026-01-20T20:56:50.711764467Z,01KFEK0Q0S4CP92BT63CJ2ZD34,2026-01-20T20:56:50.711764467Z
01KFEDZTVQ0F0CRXY509XKSCRN,01KFEDCC1ZHDDN3CP9JWF4PGTF,2026-01-20T19:27:00.983873589Z,29,2026-01-20T19:27:02.712322369Z,C,2026-01-20T19:27:02.694961049Z,01KFEDCC2JDADMPT5RVZQ93BA8,2026-01-20T19:27:00.983873589Z,01KFEDNRR64JDCJYA79FBRE8X8,2026-01-20T19:27:00.983873589Z,01KFEDVKAZREJHWJYHVZEAH663,2026-01-20T19:27:00.983873589Z
01KFEHJ4MW16C8QGRAA1XW67T6,01KFEDC9EK94N2WNCHE5RRQHCJ,2026-01-20T20:29:26.556490521Z,10,2026-01-20T20:29:36.276716792Z,B,2026-01-20T20:29:28.191534603Z,01KFEDC9FGZ2QQQ39YDAAVXSM4,2026-01-20T20:29:26.556490521Z,01KFEHAQ9EZXF31DRKMHESX77N,2026-01-20T20:29:26.556490521Z,01KFEHF2VBFF736KTCBZQQCSPN,2026-01-20T20:29:26.556490521Z
01KFEHNBSR02VEHD8KN1MT8W90,01KFEHA1W0DBA89GCQ87GA4EG5,2026-01-20T20:31:12.184604091Z,29,2026-01-20T20:31:13.480276003Z,C,2026-01-20T20:31:13.378050468Z,01KFEHA1ZNDEMMB0DK92YAW8BD,2026-01-20T20:31:12.184604091Z,01KFEHEBSJCV2WCY6FBMMN65A3,2026-01-20T20:31:12.184604091Z,01KFEHHMWHAX79VP1M4MVHPBRK,2026-01-20T20:31:12.184604091Z
01KFEHREXYXRTGKX17VCYK2GZD,01KFEHA1W0DBA89GCQ87GA4EG5,2026-01-20T20:32:53.694216478Z,0,2026-01-20T20:33:10.578422845Z,D,2026-01-20T20:33:10.526253708Z,01KFEHA1YZ8ZAAQFH3AAV34XZC,2026-01-20T20:32:53.694216478Z,01KFEHG3HQKMJV6MDTGGGPAJE2,2026-01-20T20:32:53.694216478Z,01KFEHRCMRRK738XXT19PB12XM,2026-01-20T20:32:53.694216478Z
01KFEEYX3WGW0R3VADY2NCKSCS,01KFEDCCAW3ZY6KSKNHTKZ971F,2026-01-20T19:43:59.100879643Z,,,,,01KFEDCCBAMXNHYHJVMT0BQ1RV,2026-01-20T19:43:59.100879643Z,01KFEEMACSSBNQ4QD5WP8TBWAW,2026-01-20T19:43:59.100879643Z,01KFEEYVG2D7SBAMHJDK8JN4DY,2026-01-20T19:43:59.100879643Z
01KFEHJQPABR2PFPA2TT4Q0ATZ,01KFEHA1MRJDJA6FNTED28Z8HF,2026-01-20T20:29:46.058933279Z,0,2026-01-20T20:29:47.821820146Z,C,2026-01-20T20:29:47.798960419Z,01KFEHA1R32D8V3SKQA6BEDXA8,2026-01-20T20:29:46.058933279Z,01KFEHBPM0QM8692M9NW91QBAJ,2026-01-20T20:29:46.058933279Z,01KFEHGC81QFGYDYKZ0XSHC0NQ,2026-01-20T20:29:46.058933279Z
01KFEFJFE1R72XYWW138686QNR,01KFEDCAVEZK3QD8ZFC2PP83WE,2026-01-20T19:54:40.449094792Z,10,2026-01-20T19:54:43.300500751Z,B,2026-01-20T19:54:43.279310194Z,01KFEDCAVXCN1BR0PV518R81QD,2026-01-20T19:54:40.449094792Z,01KFEFAMDQ915GZ68HPFMQXZ9N,2026-01-20T19:54:40.449094792Z,01KFEFE5T3D0C05MG2YCP4H9DD,2026-01-20T19:54:40.449094792Z
01KFEHVQFFSVH4Q8JZSEHP4SMJ,01KFEHA1EJWPRPNCXBTHCF12K2,2026-01-20T20:34:40.751143922Z,10,2026-01-20T20:34:47.821872883Z,B,2026-01-20T20:34:47.788730362Z,01KFEHA1GPSKM8FTTA039GX2FE,2026-01-20T20:34:40.751143922Z,01KFEHGGC977SV7QXMD0KQJ3VM,2026-01-20T20:34:40.751143922Z,01KFEHRJXSRB7FPAJNWSY9X69Y,2026-01-20T20:34:40.751143922Z
01KFEJ7C85JCQ3D1B982ZMQD3W,01KFEHA20TFYVSSENV0N2723W5,2026-01-20T20:41:02.469186021Z,20,2026-01-20T20:41:06.426452095Z,B,2026-01-20T20:41:06.380134209Z,01KFEHA25S6PYJD4DSX1VJG5FE,2026-01-20T20:41:02.469186021Z,01KFEHKBVRWD07VXT4ZKHQQAA6,2026-01-20T20:41:02.469186021Z,01KFEJ3HPZ91NMAPQ6MYD3EXAD,2026-01-20T20:41:02.469186021Z
01KFEJHCXKVFQS29GAAKRR3MYX,01KFEHAM0SBSN9QYCK4NGJTWCC,2026-01-20T20:46:30.835810326Z,10,2026-01-20T20:46:34.074676394Z,B,2026-01-20T20:46:32.395200693Z,01KFEHAM3ZX2QFEZ4F28QFW79D,2026-01-20T20:46:30.835810326Z,01KFEJ99258GDSZYNA4N0ER3PR,2026-01-20T20:46:30.835810326Z,01KFEJDCR9ZKJQY4J73C03HWCS,2026-01-20T20:46:30.835810326Z
01KFEE0BAZAYHP5TVPQN2TBW23,01KFEDCC1ZHDDN3CP9JWF4PGTF,2026-01-20T19:27:17.855401229Z,0,2026-01-20T19:27:25.16819722Z,C,2026-01-20T19:27:24.893577878Z,01KFEDCC2JDADMPT5RVP2N7S0X,2026-01-20T19:27:17.855401229Z,01KFEDQK6ZX4EYK4N5S5CFQ5FY,2026-01-20T19:27:17.855401229Z,01KFEDZ32KCEM7CMZ5B6NHATC7,2026-01-20T19:27:17.855401229Z
01KFEE357E16HHRCQRMS35J4MM,01KFEDCC1ZHDDN3CP9JWF4PGTF,2026-01-20T19:28:49.90261447Z,29,2026-01-20T19:28:53.70611081Z,C,2026-01-20T19:28:52.509918955Z,01KFEDCC2JDADMPT5RVP2N7S0X,2026-01-20T19:28:49.90261447Z,01KFEDNQAB8C2AFG7D4ZXA4K64,2026-01-20T19:28:49.90261447Z,01KFEDZ32ZZHWD75NZHFJ7C3YQ,2026-01-20T19:28:49.90261447Z
01KFEHYMNR7FB69K1KV1J8VFDJ,01KFEHA1EJWPRPNCXBTHCF12K2,2026-01-20T20:36:16.184856569Z,19,2026-01-20T20:36:32.289097933Z,C,2026-01-20T20:36:18.832986446Z,01KFEHA1GRK7A014NXTNRF457G,2026-01-20T20:36:16.184856569Z,01KFEHG6C81JZ80FMVPH00AMCG,2026-01-20T20:36:16.184856569Z,01KFEHPVNAV2XWMVPDQM4D4PW5,2026-01-20T20:36:16.184856569Z
01KFEJ1EYAMTH9X30CXG8D0NH0,01KFEHA1W0DBA89GCQ87GA4EG5,2026-01-20T20:37:48.618340965Z,7,2026-01-20T20:37:53.996425517Z,D,2026-01-20T20:37:51.305232833Z,01KFEHA1ZSVYK8DGYZZSV53FQM,2026-01-20T20:37:48.618340965Z,01KFEHMXV04MY34HJYA33HA616,2026-01-20T20:37:48.618340965Z,01KFEHWYW2DXF34Z7JETWM2PWF,2026-01-20T20:37:48.618340965Z
01KFEJ49GH7H3EQPEH30DY3D5C,01KFEHAKK9QMW81MWT2FF1CSZA,2026-01-20T20:39:21.361575706Z,0,2026-01-20T20:39:34.636443471Z,C,2026-01-20T20:39:34.499074462Z,01KFEHAKMDAJRN7M0QA4VDJCGY,2026-01-20T20:39:21.361575706Z,01KFEHS8J7P9EEBTK2FBSRFBQT,2026-01-20T20:39:21.361575706Z,01KFEJ2SHPE7P35XKXGK774ZH5,2026-01-20T20:39:21.361575706Z
01KFEJ5VQCM1X5N26S847PS51W,01KFEHAKK9QMW81MWT2FF1CSZA,2026-01-20T20:40:12.780161319Z,0,2026-01-20T20:41:37.604333568Z,C,2026-01-20T20:40:13.940591949Z,01KFEHAKMDAJRN7M0QA4VDJCGY,2026-01-20T20:40:12.780161319Z,01KFEHS8J7P9EEBTK2FBSRFBQT,2026-01-20T20:40:12.780161319Z,01KFEJ2SJEJT0NH9XTTK4C13HZ,2026-01-20T20:40:12.780161319Z
01KFEK2JVEZZ205Y0DGWQ9CPYS,01KFEJ5C7H3Z5SGPPT0TCGAEB2,2026-01-20T20:55:53.966698582Z,0,2026-01-20T20:56:07.220773606Z,C,2026-01-20T20:56:00.099645103Z,01KFEJ5C9822567XDA8A9QG0G3,2026-01-20T20:55:53.966698582Z,01KFEJRM0CNFF8YTKCA6JC16CE,2026-01-20T20:55:53.966698582Z,01KFEK0Q25Y0BVXY2AEZR944FF,2026-01-20T20:55:53.966698582Z
01KFEE2TR6FWXRXCN0CZAY87FG,01KFEDCB0G5KS91T4MD9JTDSA4,2026-01-20T19:28:39.174863656Z,10,2026-01-20T19:28:43.504539727Z,A,2026-01-20T19:28:41.924185942Z,01KFEDCB139KMAVWQ3WS54614D,2026-01-20T19:28:39.174863656Z,01KFEDV9TKV9GTHAZ1F6R9Z694,2026-01-20T19:28:39.174863656Z,01KFEE0HE7CYKX8QCHJHR2K5B2,2026-01-20T19:28:39.174863656Z
01KFEFM3PVZGRAZM97FM3R5760,01KFEDC9EK94N2WNCHE5RRQHCJ,2026-01-20T19:55:33.97956196Z,,,,,01KFEDC9FHECNJXE9XQY06NB5G,2026-01-20T19:55:33.97956196Z,01KFEFBSZAAMP372RZJEJ7RG4Z,2026-01-20T19:55:33.97956196Z,01KFEFJJV53TRHVV5A6ZZWB35F,2026-01-20T19:55:33.97956196Z
01KFEHX1R8EAH9BKZ1QFC49704,01KFEHA1W0DBA89GCQ87GA4EG5,2026-01-20T20:35:24.040743764Z,0,2026-01-20T20:35:38.219860398Z,C,2026-01-20T20:35:35.848070932Z,01KFEHA1ZSVYK8DGYZZSV53FQM,2026-01-20T20:35:24.040743764Z,01KFEHMXV04MY34HJYA33HA616,2026-01-20T20:35:24.040743764Z,01KFEHWYT61SJC8DSAT57YT8XJ,2026-01-20T20:35:24.040743764Z
01KFEJCG9C6HEDRXFGVQYQRKJA,01KFEHAKWNS08RQENHQ36ND5GA,2026-01-20T20:43:50.445597954Z,0,2026-01-20T20:43:55.829843744Z,A,2026-01-20T20:43:52.499797248Z,01KFEHAKXRHSJ1AHAHDK0DQA4P,2026-01-20T20:43:50.445597954Z,01KFEJ580QQJEEAZHBCH3CHEAD,2026-01-20T20:43:50.445597954Z,01KFEJ9XS8GF9TTP088QJWFZ5Q,2026-01-20T20:43:50.445597954Z
01KFEJYJ4KEENV0D08M0RVA2DR,01KFEJ5DKDD8ED3R70AXWWV7TA,2026-01-20T20:53:42.163471727Z,17,2026-01-20T20:53:44.720472849Z,D,2026-01-20T20:53:43.774466388Z,01KFEJ5DPFFD934S0E2GQ1B9RR,2026-01-20T20:53:42.163471727Z,01KFEJPRKV9117XEB7P0YJ5NT5,2026-01-20T20:53:42.163471727Z,01KFEJVCWVC8244D1ZR2JHF9YK,2026-01-20T20:53:42.163471727Z
01KFEEDM7QPSDTXQZZXF0EQP76,01KFEDCB7P38BTZ4ACVDP6P0XN,2026-01-20T19:34:32.951234339Z,10,2026-01-20T19:34:44.975530098Z,A,2026-01-20T19:34:44.960546376Z,01KFEDCB85NRAF0XG25ABR62N5,2026-01-20T19:34:32.951234339Z,01KFEE2GDYZKFQF2HSAA1FMRTA,2026-01-20T19:34:32.951234339Z,01KFEEC6Q1DRF5XWNJNKV6NWEH,2026-01-20T19:34:32.951234339Z
01KFEHRN56HW1KJQF9W3ZE0GT3,01KFEHA1EJWPRPNCXBTHCF12K2,2026-01-20T20:33:00.070180644Z,19,2026-01-20T20:33:06.775863073Z,C,2026-01-20T20:33:03.339335127Z,01KFEHA1GPSKM8FTTA039GX2FE,2026-01-20T20:33:00.070180644Z,01KFEHHKNYNVTAQQFNDQ02SYYK,2026-01-20T20:33:00.070180644Z,01KFEHRJWDTQ15HWKPVHZMXESV,2026-01-20T20:33:00.070180644Z
01KFEHYAEY96T5DCHFPGEJWFPT,01KFEHA1W0DBA89GCQ87GA4EG5,2026-01-20T20:36:05.726683091Z,10,2026-01-20T20:36:08.450253506Z,B,2026-01-20T20:36:08.060206355Z,01KFEHA1YZ8ZAAQFH3AAV34XZC,2026-01-20T20:36:05.726683091Z,01KFEHGGXHDDWTZD1ZDVCQBBCE,2026-01-20T20:36:05.726683091Z,01KFEHRCP8N16RMPA9PZ53SHCC,2026-01-20T20:36:05.726683091Z
01KFEJWSTG11ZE2JX493MFF3CN,01KFEJ5CPJ5RGARFNN6Z0PCT4Q,2026-01-20T20:52:44.496844636Z,10,2026-01-20T20:53:49.517530176Z,B,2026-01-20T20:52:53.485589314Z,01KFEJ5CRSNMMQKHYMFD35850B,2026-01-20T20:52:44.496844636Z,01KFEJD683V7BW0EC67T5B9T0M,2026-01-20T20:52:44.496844636Z,01KFEJRTNPM5PF9V9CEFDT48NQ,2026-01-20T20:52:44.496844636Z
01KFEFGWN4FSRZ8X3FRJJEZ2N9,01KFEDCCH0VMFH7P25F40PD43N,2026-01-20T19:53:48.453029188Z,20,2026-01-20T19:53:50.694882175Z,A,2026-01-20T19:53:50.620929176Z,01KFEDCCHH44R979H37GT2B68J,2026-01-20T19:53:48.453029188Z,01KFEFADJR1SXTG9225WD5SFVJ,2026-01-20T19:53:48.453029188Z,01KFEFDZDCJSQSAX5Z72P9BVM6,2026-01-20T19:53:48.453029188Z
01KFEFKW4NSTXXXFS3TJAJJBHF,01KFEDCCH0VMFH7P25F40PD43N,2026-01-20T19:55:26.229212842Z,,,,,01KFEDCCHGZS8158VZSSNCZZHP,2026-01-20T19:55:26.229212842Z,01KFEEX55YZNT0B1JFXGKDFM2N,2026-01-20T19:55:26.229212842Z,01KFEFDRSXA12SKVX8F6JTNMGJ,2026-01-20T19:55:26.229212842Z
01KFEFTHC1SVNCQHVN9MRJMZF5,01KFEDCAVEZK3QD8ZFC2PP83WE,2026-01-20T19:59:04.577110921Z,10,2026-01-20T19:59:08.227998901Z,A,2026-01-20T19:59:06.532578647Z,01KFEDCAVZJC7DD4AH1B24TEC6,2026-01-20T19:59:04.577110921Z,01KFEFE9N9CHB9632BFKRF4P6F,2026-01-20T19:59:04.577110921Z,01KFEFNGZVDR5MV5KWZ0XEVC61,2026-01-20T19:59:04.577110921Z
01KFEJ1PWNFRY2HC8K5BRS36VQ,01KFEHA1W0DBA89GCQ87GA4EG5,2026-01-20T20:37:56.75796507Z,0,2026-01-20T20:38:00.326711563Z,C,2026-01-20T20:38:00.284228979Z,01KFEHA1Z72TJ9J0QENR016CFN,2026-01-20T20:37:56.75796507Z,01KFEHMDY2YXCAA0WMRPTSEKC9,2026-01-20T20:37:56.75796507Z,01KFEHZ0GAHK1WXXMMVBS314KR,2026-01-20T20:37:56.75796507Z
01KFEJKDY1T4258Z8D836190K5,01KFEHAKK9QMW81MWT2FF1CSZA,2026-01-20T20:47:37.409458134Z,,,A,2026-01-20T20:48:25.043607516Z,01KFEHAKMHNYFE3MQRK8FHXJ0Z,2026-01-20T20:47:37.409458134Z,01KFEJB2W6BH18AH4P7SQHZV0H,2026-01-20T20:47:37.409458134Z,01KFEJH2VKJXRYWMF2JAH9CVJS,2026-01-20T20:47:37.409458134Z
01KFEEWTNFPBWW8A9TSHZ3X2MF,01KFEDCCH0VMFH7P25F40PD43N,2026-01-20T19:42:51.055718203Z,29,2026-01-20T19:42:53.303827667Z,C,2026-01-20T19:42:53.279721165Z,01KFEDCCHJADFRJT5F5VJ9ST9F,2026-01-20T19:42:51.055718203Z,01KFEEKE9WXRZWBRXYDQ5J10WV,2026-01-20T19:42:51.055718203Z,01KFEERHSFFMFFS4ADHYXMDXT1,2026-01-20T19:42:51.055718203Z
01KFEFFQQE7KY6S6ESN9CBQYHF,01KFEDCAVEZK3QD8ZFC2PP83WE,2026-01-20T19:53:10.638281598Z,29,2026-01-20T19:53:20.490638856Z,C,2026-01-20T19:53:17.833535537Z,01KFEDCAVZJC7DD4AH1RF6NR9W,2026-01-20T19:53:10.638281598Z,01KFEF0XCN2JDQQD559T0PP43B,2026-01-20T19:53:10.638281598Z,01KFEFFP2VNJ8TK8Z66NZXYFFC,2026-01-20T19:53:10.638281598Z
01KFEDZ3KR7Q90MB5G0GFSW0R4,01KFEDCC1ZHDDN3CP9JWF4PGTF,2026-01-20T19:26:37.176599924Z,19,2026-01-20T19:26:47.788496845Z,C,2026-01-20T19:26:45.273662991Z,01KFEDCC2JDADMPT5RVP2N7S0X,2026-01-20T19:26:37.176599924Z,01KFEDNQAB8C2AFG7D4ZXA4K64,2026-01-20T19:26:37.176599924Z,01KFEDZ32NZPXT7VJMA2H133EE,2026-01-20T19:26:37.176599924Z
01KFEEG1M69KEN96XHM8H3KFN5,01KFEDCCAW3ZY6KSKNHTKZ971F,2026-01-20T19:35:52.19827138Z,19,2026-01-20T19:36:10.710045846Z,C,2026-01-20T19:36:10.691303958Z,01KFEDCCBDJ82W4YK2PN7VDTAX,2026-01-20T19:35:52.19827138Z,01KFEE6KZQR5PP1P0PS1XNKJRD,2026-01-20T19:35:52.19827138Z,01KFEEE8079ND83VECT8KKSKTJ,2026-01-20T19:35:52.19827138Z
01KFEK9KA4EEGFG29GP4T69DQD,01KFEJ5D47V2DPV4P7KW69CWA7,2026-01-20T20:59:43.812307859Z,,,B,2026-01-20T20:59:47.410902322Z,01KFEJ5D6ESPGXB2FQ6BSGAH02,2026-01-20T20:59:43.812307859Z,01KFEK2BY74Q8BRWWBQK11221P,2026-01-20T20:59:43.812307859Z,01KFEK7N8DS2TJ3NP55YM4C66Y,2026-01-20T20:59:43.812307859Z
01KFEFM9E1EKE1NVCNZ1NJBETS,01KFEDCAVEZK3QD8ZFC2PP83WE,2026-01-20T19:55:39.842023424Z,19,2026-01-20T19:55:41.963885503Z,C,2026-01-20T19:55:41.94396893Z,01KFEDCAVZJC7DD4AH1RF6NR9W,2026-01-20T19:55:39.842023424Z,01KFEFBH5ZZ770WWH7HK9VAC9K,2026-01-20T19:55:39.842023424Z,01KFEFFP3PF615T8GRJTDVWD2W,2026-01-20T19:55:39.842023424Z
01KFEHSWW0YF9PTZV45WZDC6YD,01KFEHA1W0DBA89GCQ87GA4EG5,2026-01-20T20:33:40.736939138Z,10,2026-01-20T20:35:04.003108195Z,A,2026-01-20T20:35:03.968254549Z,01KFEHA1YZ8ZAAQFH3AAV34XZC,2026-01-20T20:33:40.736939138Z,01KFEHG3HQKMJV6MDTGGGPAJE2,2026-01-20T20:33:40.736939138Z,01KFEHRCN7D2JW5DQC44BXEHKM,2026-01-20T20:33:40.736939138Z
01KFEJXW2G4SP1F6A8V1QM3YPK,01KFEHAM0SBSN9QYCK4NGJTWCC,2026-01-20T20:53:19.568548862Z,20,2026-01-20T20:53:23.830360417Z,B,2026-01-20T20:53:23.509281699Z,01KFEHAM4AZFDTAG8DR1VA4141,2026-01-20T20:53:19.568548862Z,01KFEJFMC7CFQF46Z46BV1EM1Q,2026-01-20T20:53:19.568548862Z,01KFEJMJV4KBRM0CHAQC91E98W,2026-01-20T20:53:19.568548862Z
01KFEEYX3TQ4ZH6X9RQJHY77VQ,01KFEDCCAW3ZY6KSKNHTKZ971F,2026-01-20T19:43:59.098865643Z,,,B,2026-01-20T19:44:35.306793401Z,01KFEDCCBAMXNHYHJVMT0BQ1RV,2026-01-20T19:43:59.098865643Z,01KFEEM262T3967NF39VEZM8A9,2026-01-20T19:43:59.098865643Z,01KFEEYVG2D7SBAMHJDK8JN4DY,2026-01-20T19:43:59.098865643Z
01KFEJ5EZ6Y6HPBM2ZR1HVHXW5,01KFEHA20TFYVSSENV0N2723W5,2026-01-20T20:39:59.718404379Z,19,2026-01-20T20:40:06.473393092Z,C,2026-01-20T20:40:02.018815593Z,01KFEHA25S6PYJD4DSX1VJG5FE,2026-01-20T20:39:59.718404379Z,01KFEHKBVRWD07VXT4ZKHQQAA6,2026-01-20T20:39:59.718404379Z,01KFEJ3HP1X78D86VDDASM1XD0,2026-01-20T20:39:59.718404379Z
01KFEJH76B7S0NV0JYVZC55D1W,01KFEHAKK9QMW81MWT2FF1CSZA,2026-01-20T20:46:24.971477703Z,0,2026-01-20T20:46:39.884368451Z,B,2026-01-20T20:46:39.823975468Z,01KFEHAKMHNYFE3MQRK8FHXJ0Z,2026-01-20T20:46:24.971477703Z,01KFEJ7CDCT5X7YWTGH1JZNK2J,2026-01-20T20:46:24.971477703Z,01KFEJH2SWMN0T2P51YG7E44QN,2026-01-20T20:46:24.971477703Z
01KFEDWQFZA7F9J0JMP1AKBS0N,01KFEDCC1ZHDDN3CP9JWF4PGTF,2026-01-20T19:25:19.231651938Z,10,2026-01-20T19:25:26.428838753Z,B,2026-01-20T19:25:26.410413224Z,01KFEDCC2JDADMPT5RVZQ93BA8,2026-01-20T19:25:19.231651938Z,01KFEDNRR64JDCJYA79FBRE8X8,2026-01-20T19:25:19.231651938Z,01KFEDVKAVMFNEZ15049QB55J5,2026-01-20T19:25:19.231651938Z
01KFEE73YFFJEDEAEB5XS6WP97,01KFEDCB7P38BTZ4ACVDP6P0XN,2026-01-20T19:30:59.663117592Z,0,2026-01-20T19:31:13.444912206Z,B,2026-01-20T19:31:13.428883594Z,01KFEDCB82NKQJQB7S8M7PN58J,2026-01-20T19:30:59.663117592Z,01KFEDRAM6ZY40VY98ZC4CSA73,2026-01-20T19:30:59.663117592Z,01KFEE72RH5F56PD6E88RZVK3C,2026-01-20T19:30:59.663117592Z
01KFEHFDP8ET5KX32AC86XDFTQ,01KFEHA1EJWPRPNCXBTHCF12K2,2026-01-20T20:27:57.512253276Z,20,2026-01-20T20:28:04.75000456Z,A,2026-01-20T20:28:04.724630241Z,01KFEHA1GK3DQ7TRWFWA7J267H,2026-01-20T20:27:57.512253276Z,01KFEHBP1ZE2AV6NAD8SG9ZGBW,2026-01-20T20:27:57.512253276Z,01KFEHFC0PNH0TGE3GT47H65S6,2026-01-20T20:27:57.512253276Z
01KFEHGZ3BBNC3AQ8AQEW7QV1V,01KFEDC9EK94N2WNCHE5RRQHCJ,2026-01-20T20:28:48.107367623Z,17,2026-01-20T20:28:51.460621693Z,D,2026-01-20T20:28:49.697098261Z,01KFEDC9FGZ2QQQ39YDAAVXSM4,2026-01-20T20:28:48.107367623Z,01KFEHAQ9EZXF31DRKMHESX77N,2026-01-20T20:28:48.107367623Z,01KFEHF2TZZHVXVCYWTDHS6G4X,2026-01-20T20:28:48.107367623Z
01KFEHJG9T5P7BNT0SZBK34BA6,01KFEHA1EJWPRPNCXBTHCF12K2,2026-01-20T20:29:38.49056377Z,19,2026-01-20T20:29:40.171995491Z,C,2026-01-20T20:29:40.041738145Z,01KFEHA1GK3DQ7TRWFWA7J267H,2026-01-20T20:29:38.49056377Z,01KFEHBP1ZE2AV6NAD8SG9ZGBW,2026-01-20T20:29:38.49056377Z,01KFEHFC0XTMQ1GMBPPR0V4GF7,2026-01-20T20:29:38.49056377Z
01KFEHYXAJV5SB83QVC6X8FSY7,01KFEHA1MRJDJA6FNTED28Z8HF,2026-01-20T20:36:25.0422016Z,29,2026-01-20T20:36:27.425682382Z,C,2026-01-20T20:36:27.374730236Z,01KFEHA1QYV2E8SAEFNEHYNVTN,2026-01-20T20:36:25.0422016Z,01KFEHHH6AXDMAXMWAFCF5JGBC,2026-01-20T20:36:25.0422016Z,01KFEHSJJNJF239FPVEQVJDX79,2026-01-20T20:36:25.0422016Z
01KFEDY77WZF7ZDF9JN71V8643,01KFEDCB0G5KS91T4MD9JTDSA4,2026-01-20T19:26:08.124244316Z,,,A,2026-01-20T19:26:13.135483842Z,01KFEDCB0ZXMACCYEFCBJD6NZ9,2026-01-20T19:26:08.124244316Z,01KFEDRRHH4ZW1R6XABCT2EFYE,2026-01-20T19:26:08.124244316Z,01KFEDY698Y5T33KW5REW0AB6B,2026-01-20T19:26:08.124244316Z
01KFEDYEB3XJFE8CE8P0WMWJ45,01KFEDCC1ZHDDN3CP9JWF4PGTF,2026-01-20T19:26:15.395205498Z,17,2026-01-20T19:26:19.484196173Z,D,2026-01-20T19:26:16.978730497Z,01KFEDCC2JDADMPT5RVZQ93BA8,2026-01-20T19:26:15.395205498Z,01KFEDKABYH5MEPJ95J3ZMZNRM,2026-01-20T19:26:15.395205498Z,01KFEDVKB5NFPV0X6HCWJPGZQG,2026-01-20T19:26:15.395205498Z
01KFEJA1E9JKFAKD8J985V6QDC,01KFEHAKWNS08RQENHQ36ND5GA,2026-01-20T20:42:29.70547737Z,19,2026-01-20T20:42:40.740379217Z,C,2026-01-20T20:42:40.693801666Z,01KFEHAKXRHSJ1AHAHDK0DQA4P,2026-01-20T20:42:29.70547737Z,01KFEHYT1QK83WA2T7KG6GRDV0,2026-01-20T20:42:29.70547737Z,01KFEJ9XM8EPECB0Y8BJPZ44MP,2026-01-20T20:42:29.70547737Z
01KFEFNX158ENAZMZ5AE9AVP4B,01KFEDC9EK94N2WNCHE5RRQHCJ,2026-01-20T19:56:32.677236765Z,19,2026-01-20T19:56:35.751737857Z,C,2026-01-20T19:56:34.61362032Z,01KFEDC9FF7T49EPA99GZDGH84,2026-01-20T19:56:32.677236765Z,01KFEFBN24Q9S7DG3606EXV8XC,2026-01-20T19:56:32.677236765Z,01KFEFG2R0PWXFFK6QYMZXD16Q,2026-01-20T19:56:32.677236765Z
01KFEHSN44X8J9DEH92YXGKQ5W,01KFEHA1EJWPRPNCXBTHCF12K2,2026-01-20T20:33:32.804961736Z,10,2026-01-20T20:33:45.674005397Z,B,2026-01-20T20:33:45.642624543Z,01KFEHA1GPSKM8FTTA039GX2FE,2026-01-20T20:33:32.804961736Z,01KFEHHKNYNVTAQQFNDQ02SYYK,2026-01-20T20:33:32.804961736Z,01KFEHRJX3MD6TRNSNF387WSTP,2026-01-20T20:33:32.804961736Z
01KFEJW7Q4517K1B3818CQ9PPX,01KFEJ5E832Q64ZNG3ZKPXGHJ5,2026-01-20T20:52:25.956648904Z,0,2026-01-20T20:52:38.126050997Z,C,2026-01-20T20:52:30.489876666Z,01KFEJ5EA7VXFPKNKHCS7D0Y4Z,2026-01-20T20:52:25.956648904Z,01KFEJNVB651FPQEK7J4Z5SF1P,2026-01-20T20:52:25.956648904Z,01KFEJW24XGXNG6VA0CHDB12NC,2026-01-20T20:52:25.956648904Z
