,experiment_name,treatment,treatment_abbreviated_name,gameID,playerID,player_index,decision_trial1,decision_trial2,decision_trial3,decision_trial4,decision_trial5,decision_trial6,decision_trial7,decision_trial8,decision_trial9,decision_trial10,decision_trial11,decision_trial12,decision_trial13,cost_trial1,cost_trial2,cost_trial3,cost_trial4,cost_trial5,cost_trial6,cost_trial7,cost_trial8,cost_trial9,cost_trial10,cost_trial11,cost_trial12,cost_trial13,strategy_stable_spot1_spot2,strategy_stable_spot1_spot3,strategy_stable_spot1_spot4,strategy_stable_spot2_spot3,strategy_stable_spot2_spot4,strategy_stable_spot3_spot4,strategy_stable_spot2_spot1,strategy_stable_spot3_spot1,strategy_stable_spot4_spot1,strategy_stable_spot3_spot2,strategy_stable_spot4_spot2,strategy_stable_spot4_spot3,strategy_alternating_spot1_spot2,strategy_alternating_spot1_spot3,strategy_alternating_spot1_spot4,strategy_alternating_spot2_spot3,strategy_alternating_spot2_spot4,strategy_alternating_spot3_spot4,strategy_alternating_spot2_spot1,strategy_alternating_spot3_spot1,strategy_alternating_spot4_spot1,strategy_alternating_spot3_spot2,strategy_alternating_spot4_spot2,strategy_alternating_spot4_spot3,strategy_crash_spot1_spot1,strategy_crash_spot2_spot2,strategy_crash_spot3_spot3,strategy_crash_spot4_spot4,strategy_None,last_4_strategy_stable_spot1_spot2,last_4_strategy_stable_spot1_spot3,last_4_strategy_stable_spot1_spot4,last_4_strategy_stable_spot2_spot3,last_4_strategy_stable_spot2_spot4,last_4_strategy_stable_spot3_spot4,last_4_strategy_stable_spot2_spot1,last_4_strategy_stable_spot3_spot1,last_4_strategy_stable_spot4_spot1,last_4_strategy_stable_spot3_spot2,last_4_strategy_stable_spot4_spot2,last_4_strategy_stable_spot4_spot3,last_4_strategy_alternating_spot1_spot2,last_4_strategy_alternating_spot1_spot3,last_4_strategy_alternating_spot1_spot4,last_4_strategy_alternating_spot2_spot3,last_4_strategy_alternating_spot2_spot4,last_4_strategy_alternating_spot3_spot4,last_4_strategy_alternating_spot2_spot1,last_4_strategy_alternating_spot3_spot1,last_4_strategy_alternating_spot4_spot1,last_4_strategy_alternating_spot3_spot2,last_4_strategy_alternating_spot4_spot2,last_4_strategy_alternating_spot4_spot3,last_4_strategy_crash_spot1_spot1,last_4_strategy_crash_spot2_spot2,last_4_strategy_crash_spot3_spot3,last_4_strategy_crash_spot4_spot4,last_4_strategy_None,score,score_diff,num_collisions,ind_move_changes,preGamePlan,consolidated_stable_spot1_spot2,consolidated_stable_spot3_spot4,consolidated_alternating_spot3_spot4,consolidated_other_strategy,consolidated_None,last_4_consolidated_stable_spot1_spot2,last_4_consolidated_stable_spot3_spot4,last_4_consolidated_alternating_spot3_spot4,last_4_consolidated_other_strategy,last_4_consolidated_None
73,2024-01-11_experiment-part-2,"{""numRounds"":13,""playerCount"":2,""spot1"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot2"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot3"":{""color"":""purple"",""discountPrice"":1,""regularPrice"":11},""spot4"":{""color"":""purple"",""discountPrice"":13,""regularPrice"":23}}",condition2,01HKWQAYQAEFHSKM4DD2QCM7TX,01HKWQNRF48SCQDFK26BNR71KY,2,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,10,10,10,10,10,10,10,10,10,10,10,10,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0,0,"We can each start on the first of a different color (one orange and one purple) and then move to the right each day one space, when getting to the furthest right space, would go to space 1.",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
74,2024-01-11_experiment-part-2,"{""numRounds"":13,""playerCount"":2,""spot1"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot2"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot3"":{""color"":""purple"",""discountPrice"":1,""regularPrice"":11},""spot4"":{""color"":""purple"",""discountPrice"":13,""regularPrice"":23}}",condition2,01HKWQAYQBJ2HRYGVAEGCBC197,01HKWQQ4XYWK038P0S3MBZVHWH,1,spot3,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot3,spot3,11,30,20,10,20,10,10,20,10,20,20,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,193.0,-16.0,1,2,I plan to alternate between orange and purple spots,0.16666666666666700,0.0,0.0,0.0,0.8333333333333330,0.0,0.0,0.0,0.0,1.0
75,2024-01-11_experiment-part-2,"{""numRounds"":13,""playerCount"":2,""spot1"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot2"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot3"":{""color"":""purple"",""discountPrice"":1,""regularPrice"":11},""spot4"":{""color"":""purple"",""discountPrice"":13,""regularPrice"":23}}",condition2,01HKWQAYQBJ2HRYGVAEGCBC197,01HKWQR4144S7AYG2B26829HPC,2,spot1,spot2,spot4,spot1,spot3,spot1,spot1,spot3,spot1,spot4,spot3,spot1,spot1,20,30,23,10,11,10,10,11,10,23,11,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,209.0,16.0,1,10,A good outcome of this game can be me and my partner selecting spots with different colors for cheaper prices.,0.16666666666666700,0.0,0.0,0.0,0.8333333333333330,0.0,0.0,0.0,0.0,1.0
76,2024-01-11_experiment-part-2,"{""numRounds"":13,""playerCount"":2,""spot1"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot2"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot3"":{""color"":""purple"",""discountPrice"":1,""regularPrice"":11},""spot4"":{""color"":""purple"",""discountPrice"":13,""regularPrice"":23}}",condition2,01HKWQAYQBJ2HRYGVAEYRXP6WV,01HKWQNQ8B3YT8BHFQHC23VEH9,1,spot4,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,23,10,10,10,10,10,10,10,10,10,10,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333330,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,3.0,0,1,"If we both park in the purple spots, but swap spots each day, we will only have to pay 14 MU over the course of 2 days, which is the best price and fairest for both of us. I will take the discount 13 MU spot first, and you take the 1 MU spot first. On the second round, we swap and I will take the 1 MU spot and you will take the 13 MU spot. Just keep swapping!",0.9166666666666670,0.0,0.0,0.0,0.08333333333333330,1.0,0.0,0.0,0.0,0.0
77,2024-01-11_experiment-part-2,"{""numRounds"":13,""playerCount"":2,""spot1"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot2"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot3"":{""color"":""purple"",""discountPrice"":1,""regularPrice"":11},""spot4"":{""color"":""purple"",""discountPrice"":13,""regularPrice"":23}}",condition2,01HKWQAYQBJ2HRYGVAEYRXP6WV,01HKWQRT22VPHA4K7ABW5E0DHW,2,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,20,10,10,10,10,10,10,10,10,10,10,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333330,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,-3.0,0,0,To me the most fair option is to pick the first 2 spots.  Even payout for each person.,0.9166666666666670,0.0,0.0,0.0,0.08333333333333330,1.0,0.0,0.0,0.0,0.0
78,2024-01-11_experiment-part-2,"{""numRounds"":13,""playerCount"":2,""spot1"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot2"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot3"":{""color"":""purple"",""discountPrice"":1,""regularPrice"":11},""spot4"":{""color"":""purple"",""discountPrice"":13,""regularPrice"":23}}",condition2,01HKWQAYQDCTHZZQG4MZW9QMEC,01HKWQNBD0W4FXQN312MWKM2Y2,1,spot4,spot3,spot1,spot3,spot2,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,23,30,20,11,30,10,10,10,10,10,10,10,10,0.5833333333333330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666670,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,-9.0,2,5,Try to predict what my would choose. From there I would pick the same color group but not the same parking spot.,0.5833333333333330,0.0,0.0,0.0,0.4166666666666670,1.0,0.0,0.0,0.0,0.0
79,2024-01-11_experiment-part-2,"{""numRounds"":13,""playerCount"":2,""spot1"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot2"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot3"":{""color"":""purple"",""discountPrice"":1,""regularPrice"":11},""spot4"":{""color"":""purple"",""discountPrice"":13,""regularPrice"":23}}",condition2,01HKWQAYQDCTHZZQG4MZW9QMEC,01HKWQQ4J00KGZ2THAFAMPA1G7,2,spot2,spot3,spot4,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,20,30,23,20,30,10,10,10,10,10,10,10,10,0.5833333333333330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666670,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,9.0,2,3,"To keep it fair and safe, you take the orange spot to the far left and I'll take the other orange spot in the second from the left position.",0.5833333333333330,0.0,0.0,0.0,0.4166666666666670,1.0,0.0,0.0,0.0,0.0
80,2024-01-11_experiment-part-2,"{""numRounds"":13,""playerCount"":2,""spot1"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot2"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot3"":{""color"":""purple"",""discountPrice"":1,""regularPrice"":11},""spot4"":{""color"":""purple"",""discountPrice"":13,""regularPrice"":23}}",condition2,01HKWQAYQEN2RQKFCQ561BY8RV,01HKWQQHGW6HBW1EREHXFK647D,1,spot2,spot3,spot1,spot2,spot1,spot3,spot1,spot3,spot1,spot3,spot1,spot3,spot1,20,30,20,30,10,11,20,11,20,1,20,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,204.0,-58.0,2,12,you take the left side of a color and i will take the righy sid,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
81,2024-01-11_experiment-part-2,"{""numRounds"":13,""playerCount"":2,""spot1"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot2"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot3"":{""color"":""purple"",""discountPrice"":1,""regularPrice"":11},""spot4"":{""color"":""purple"",""discountPrice"":13,""regularPrice"":23}}",condition2,01HKWQAYQEN2RQKFCQ561BY8RV,01HKWQZ8B1CD4ZEH1AQSHQQTR0,2,spot4,spot3,spot3,spot2,spot2,spot2,spot4,spot2,spot4,spot4,spot4,spot4,spot4,23,30,11,30,10,20,23,20,23,13,23,13,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,262.0,58.0,2,5,Higher priced purple,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
82,2024-01-11_experiment-part-2,"{""numRounds"":13,""playerCount"":2,""spot1"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot2"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot3"":{""color"":""purple"",""discountPrice"":1,""regularPrice"":11},""spot4"":{""color"":""purple"",""discountPrice"":13,""regularPrice"":23}}",condition2,01HKWQAYQEN2RQKFCQ5HRJVV93,01HKWQNRKJHAA5ATMYT766RM4C,1,spot3,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot3,11,10,10,10,10,10,10,10,10,10,10,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333330,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,-28.0,0,2,Both of us always pick purple to lower overall costs.,0.9166666666666670,0.0,0.0,0.0,0.08333333333333330,1.0,0.0,0.0,0.0,0.0
83,2024-01-11_experiment-part-2,"{""numRounds"":13,""playerCount"":2,""spot1"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot2"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot3"":{""color"":""purple"",""discountPrice"":1,""regularPrice"":11},""spot4"":{""color"":""purple"",""discountPrice"":13,""regularPrice"":23}}",condition2,01HKWQAYQEN2RQKFCQ5HRJVV93,01HKWQR7ATAM1QRAJAC9NPWG4C,2,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,20,10,10,10,10,10,10,10,10,10,10,10,20,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333330,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,28.0,0,0,I will park in the 1st space to the left and my partner will park in the 2nd space to the right of me.,0.9166666666666670,0.0,0.0,0.0,0.08333333333333330,1.0,0.0,0.0,0.0,0.0
84,2024-01-11_experiment-part-2,"{""numRounds"":13,""playerCount"":2,""spot1"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot2"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot3"":{""color"":""purple"",""discountPrice"":1,""regularPrice"":11},""spot4"":{""color"":""purple"",""discountPrice"":13,""regularPrice"":23}}",condition2,01HKWQAYQHNWZ0EWXDKCRK1ZA9,01HKWQMTJP6BES33CE25G2TPKJ,1,spot1,spot2,spot2,spot2,spot4,spot4,spot4,spot4,spot4,spot4,spot2,spot4,spot1,30,20,20,20,13,13,13,13,13,13,20,13,10,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,211.0,119.0,1,5,"I think it would be best if we stick with the orange parking spaces. It will be fair and low cost for both. I can take the far left, so we avoid a crash. ",0.0,0.5,0.0,0.25,0.25,0.0,0.5,0.0,0.0,0.5
85,2024-01-11_experiment-part-2,"{""numRounds"":13,""playerCount"":2,""spot1"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot2"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot3"":{""color"":""purple"",""discountPrice"":1,""regularPrice"":11},""spot4"":{""color"":""purple"",""discountPrice"":13,""regularPrice"":23}}",condition2,01HKWQAYQHNWZ0EWXDKCRK1ZA9,01HKWQN2B2TZHTCBRFVC9B4QF2,2,spot1,spot3,spot3,spot3,spot3,spot3,spot3,spot3,spot3,spot3,spot3,spot3,spot3,30,11,11,11,1,1,1,1,1,1,11,1,11,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,92.0,-119.0,1,1,make sure we pick a good spot each day and hopefully we get the discount rate by choosing the same thing so we can get the discount,0.0,0.5,0.0,0.25,0.25,0.0,0.5,0.0,0.0,0.5
86,2024-01-11_experiment-part-2,"{""numRounds"":13,""playerCount"":2,""spot1"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot2"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot3"":{""color"":""purple"",""discountPrice"":1,""regularPrice"":11},""spot4"":{""color"":""purple"",""discountPrice"":13,""regularPrice"":23}}",condition2,01HKWQAYQHNWZ0EWXDKN0X3SHY,01HKWQRRQFE78VDGY8G2Q17PWW,1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot4,spot3,20,10,10,10,10,10,10,10,10,20,20,13,30,0.6666666666666670,0.16666666666666700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666700,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,183.0,27.0,1,2,"We could agree to always choose the orange parking spots and that I will choose the first one, and they will choose the second one.",0.6666666666666670,0.0,0.0,0.16666666666666700,0.16666666666666700,0.0,0.0,0.0,0.5,0.5
87,2024-01-11_experiment-part-2,"{""numRounds"":13,""playerCount"":2,""spot1"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot2"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot3"":{""color"":""purple"",""discountPrice"":1,""regularPrice"":11},""spot4"":{""color"":""purple"",""discountPrice"":13,""regularPrice"":23}}",condition2,01HKWQAYQHNWZ0EWXDKN0X3SHY,01HKWQXYBAHZ1MN4CATS303DRW,2,spot4,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot3,spot3,spot3,spot3,23,10,10,10,10,10,10,10,10,11,11,1,30,0.6666666666666670,0.16666666666666700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666700,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,156.0,-27.0,1,2,We should always pick the same color parking spot. We should alternate with each day who picks the first and who picks the second so we come out pretty even in the end. We should go with the color that gets the cheapest discount price.,0.6666666666666670,0.0,0.0,0.16666666666666700,0.16666666666666700,0.0,0.0,0.0,0.5,0.5
88,2024-01-11_experiment-part-2,"{""numRounds"":13,""playerCount"":2,""spot1"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot2"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot3"":{""color"":""purple"",""discountPrice"":1,""regularPrice"":11},""spot4"":{""color"":""purple"",""discountPrice"":13,""regularPrice"":23}}",condition2,01HKWQAYQJACXMHB7BXBFNWQC3,01HKWQND49D5HD8DVH5JC3T3J1,1,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,spot2,10,10,10,10,10,10,10,10,10,10,10,10,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0,0,I am going to pick the yellow parking space and if you also that we will have to pay is 10MU. It is the simplist way for both of us to get a reasonable price,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
89,2024-01-11_experiment-part-2,"{""numRounds"":13,""playerCount"":2,""spot1"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot2"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot3"":{""color"":""purple"",""discountPrice"":1,""regularPrice"":11},""spot4"":{""color"":""purple"",""discountPrice"":13,""regularPrice"":23}}",condition2,01HKWQAYQJACXMHB7BXBFNWQC3,01HKWR04VV8RR4QVJJCY1PVJDK,2,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,spot1,10,10,10,10,10,10,10,10,10,10,10,10,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0,0,Both of us park in the orange parking spaces side by side in order to benefit from the group discount,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
90,2024-01-11_experiment-part-2,"{""numRounds"":13,""playerCount"":2,""spot1"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot2"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot3"":{""color"":""purple"",""discountPrice"":1,""regularPrice"":11},""spot4"":{""color"":""purple"",""discountPrice"":13,""regularPrice"":23}}",condition2,01HKWQAYQJACXMHB7BXQ6XMD6G,01HKWQQM14AG2ZKV8131PPEPF3,1,spot1,spot3,spot3,spot3,spot3,spot3,spot3,spot3,spot3,spot3,spot3,spot3,spot3,10,11,1,1,11,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,-138.0,0,1,A good outcome will be for the other person to stay in the purple while I stay in the orange so a crash will never happen.,0.0,0.75,0.0,0.0,0.25,0.0,1.0,0.0,0.0,0.0
91,2024-01-11_experiment-part-2,"{""numRounds"":13,""playerCount"":2,""spot1"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot2"":{""color"":""orange"",""discountPrice"":10,""regularPrice"":20},""spot3"":{""color"":""purple"",""discountPrice"":1,""regularPrice"":11},""spot4"":{""color"":""purple"",""discountPrice"":13,""regularPrice"":23}}",condition2,01HKWQAYQJACXMHB7BXQ6XMD6G,01HKWQZVKBPC27B36JQ5HXWNGB,2,spot2,spot2,spot4,spot4,spot2,spot4,spot4,spot4,spot4,spot4,spot4,spot4,spot4,10,20,13,13,20,13,13,13,13,13,13,13,13,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,138.0,0,3,"We always pick the color with the lowest price when discounted. You take the cheaper option, I'll take the other (for that color).",0.0,0.75,0.0,0.0,0.25,0.0,1.0,0.0,0.0,0.0
