id,batchID,batchIDLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,name,nameLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt
01KFEHR2ZGCTQKXG1QSX5BCNY9,01KFEHA1MRJDJA6FNTED28Z8HF,2026-01-20T20:32:41.456570835Z,true,2026-01-20T20:33:51.558582712Z,01KFEHA1QMX5DYGHPSSSP2RXXX,2026-01-20T20:32:41.456570835Z,2,2026-01-20T20:32:41.456570835Z,2,2026-01-20T20:32:41.456570835Z,2,2026-01-20T20:32:41.614313128Z,true,2026-01-20T20:33:45.076999478Z
01KFEJ3HRAN0VT7K09EK2FSQWZ,01KFEHA20TFYVSSENV0N2723W5,2026-01-20T20:38:57.034331951Z,true,2026-01-20T20:42:47.594941734Z,01KFEHA25S6PYJD4DSX1VJG5FE,2026-01-20T20:38:57.034331951Z,8,2026-01-20T20:38:57.034331951Z,8,2026-01-20T20:38:57.034331951Z,2,2026-01-20T20:38:57.49939963Z,true,2026-01-20T20:42:30.475490047Z
01KFEKPR8VWEDKH43NFQNG81KX,01KFEKHP5PHVKCA3W59M54X4HD,2026-01-20T21:06:54.875888447Z,true,2026-01-20T21:10:45.000487842Z,01KFEKHW2KQMM6E7GG18D0G9TT,2026-01-20T21:06:54.875888447Z,6,2026-01-20T21:06:54.875888447Z,6,2026-01-20T21:06:54.875888447Z,2,2026-01-20T21:06:56.337072462Z,true,2026-01-20T21:10:10.307097044Z
01KFEKQ505JS9ES8C61TRTXQ72,01KFEKHPC1MSE3FJ7DBY2FGY2F,2026-01-20T21:07:07.909361532Z,true,2026-01-20T21:13:55.896464723Z,01KFEKHWZEPZZY95F2XW7M1MFP,2026-01-20T21:07:07.909361532Z,11,2026-01-20T21:07:07.909361532Z,11,2026-01-20T21:07:07.909361532Z,2,2026-01-20T21:07:10.652401415Z,true,2026-01-20T21:13:43.859488315Z
01KFEDZ32SWW4AFB8VQ93662W8,01KFEDCC1ZHDDN3CP9JWF4PGTF,2026-01-20T19:26:36.63309295Z,true,2026-01-20T19:27:46.953206333Z,01KFEDCC2JDADMPT5RVP2N7S0X,2026-01-20T19:26:36.63309295Z,3,2026-01-20T19:26:36.63309295Z,3,2026-01-20T19:26:36.63309295Z,2,2026-01-20T19:26:36.712832442Z,true,2026-01-20T19:27:37.118063782Z
01KFEEV7V3HRE33Z26173TWBJ1,01KFEDCCAW3ZY6KSKNHTKZ971F,2026-01-20T19:41:59.01161685Z,true,2026-01-20T19:42:39.042992908Z,01KFEDCCBE716PRHN8Q6NQV6ZT,2026-01-20T19:41:59.01161685Z,0,2026-01-20T19:41:59.01161685Z,0,2026-01-20T19:41:59.01161685Z,2,2026-01-20T19:41:59.085894897Z,true,2026-01-20T19:41:59.758409041Z
01KFEJT5EH43M349Q895TJRC40,01KFEJ5D47V2DPV4P7KW69CWA7,2026-01-20T20:51:18.09772447Z,false,2026-01-20T20:51:18.09772447Z,01KFEJ5D6622PF5PX4G3KZTAZK,2026-01-20T20:51:18.09772447Z,10,2026-01-20T20:51:18.09772447Z,10,2026-01-20T20:51:18.09772447Z,2,2026-01-20T20:51:19.144948596Z,false,2026-01-20T20:51:18.09772447Z
01KFEKC6GXPD84XR9BAFMJPTMV,01KFEJ5E832Q64ZNG3ZKPXGHJ5,2026-01-20T21:01:09.021224858Z,false,2026-01-20T21:01:09.021224858Z,01KFEJ5EAJ40EATTXX516KCMR1,2026-01-20T21:01:09.021224858Z,11,2026-01-20T21:01:09.021224858Z,11,2026-01-20T21:01:09.021224858Z,2,2026-01-20T21:01:10.273870478Z,false,2026-01-20T21:01:09.021224858Z
01KFEKPR7KKTWDVHAN9DPDJ46G,01KFEKHP5PHVKCA3W59M54X4HD,2026-01-20T21:06:54.83541412Z,true,2026-01-20T21:10:09.892435634Z,01KFEKHW2KQMM6E7GG18D0G9TT,2026-01-20T21:06:54.83541412Z,5,2026-01-20T21:06:54.83541412Z,5,2026-01-20T21:06:54.83541412Z,2,2026-01-20T21:06:56.183695775Z,true,2026-01-20T21:09:53.658046922Z
01KFEMMY0MBNDAE5A7X4KJJNTW,01KFEKP9631FDC5MHAJ7BGRGH7,2026-01-20T21:23:23.796469521Z,true,2026-01-20T21:25:25.040094544Z,01KFEKPB2MD43HRXJ5S36AZP95,2026-01-20T21:23:23.796469521Z,1,2026-01-20T21:23:23.796469521Z,1,2026-01-20T21:23:23.796469521Z,2,2026-01-20T21:23:25.146262354Z,true,2026-01-20T21:24:38.428399613Z
01KFEEQBNS0T6YRR849Y0MKRH6,01KFEDCCAW3ZY6KSKNHTKZ971F,2026-01-20T19:39:51.865276Z,false,2026-01-20T19:39:51.865276Z,01KFEDCCBE716PRHN8QE61SVB8,2026-01-20T19:39:51.865276Z,7,2026-01-20T19:39:51.865276Z,7,2026-01-20T19:39:51.865276Z,2,2026-01-20T19:39:52.053801289Z,false,2026-01-20T19:39:51.865276Z
01KFEJ9XM8EPECB0Y8BJPZ44MP,01KFEHAKWNS08RQENHQ36ND5GA,2026-01-20T20:42:25.800554839Z,true,2026-01-20T20:43:10.884137915Z,01KFEHAKXRHSJ1AHAHDK0DQA4P,2026-01-20T20:42:25.800554839Z,0,2026-01-20T20:42:25.800554839Z,0,2026-01-20T20:42:25.800554839Z,2,2026-01-20T20:42:26.041073285Z,true,2026-01-20T20:42:27.739951193Z
01KFEHFC1JSV9M7RB2VMWC8EQT,01KFEHA1EJWPRPNCXBTHCF12K2,2026-01-20T20:27:55.826694357Z,true,2026-01-20T20:29:22.229035432Z,01KFEHA1GK3DQ7TRWFWA7J267H,2026-01-20T20:27:55.826694357Z,5,2026-01-20T20:27:55.826694357Z,5,2026-01-20T20:27:55.826694357Z,2,2026-01-20T20:27:56.049467751Z,true,2026-01-20T20:29:16.45016262Z
01KFEK9MHDHT1X35W1F6XJ8ZXH,01KFEJ5CPJ5RGARFNN6Z0PCT4Q,2026-01-20T20:59:45.069282045Z,true,2026-01-20T21:01:20.59191282Z,01KFEJ5CQQ00MKPGMA298B0BDM,2026-01-20T20:59:45.069282045Z,0,2026-01-20T20:59:45.069282045Z,0,2026-01-20T20:59:45.069282045Z,2,2026-01-20T20:59:45.598315383Z,true,2026-01-20T20:59:48.53143191Z
01KFEKRH5W2VR9KGD1WF59AXGN,01KFEKHPC1MSE3FJ7DBY2FGY2F,2026-01-20T21:07:53.148092682Z,true,2026-01-20T21:12:28.082901213Z,01KFEKHX2RB171QB64SDRQQFHC,2026-01-20T21:07:53.148092682Z,10,2026-01-20T21:07:53.148092682Z,10,2026-01-20T21:07:53.148092682Z,2,2026-01-20T21:07:55.316015379Z,true,2026-01-20T21:12:17.022356665Z
01KFEMMYDMHR535EKYY4W6B9MM,01KFEKP9631FDC5MHAJ7BGRGH7,2026-01-20T21:23:24.212781318Z,true,2026-01-20T21:29:36.836446822Z,01KFEKPB2MD43HRXJ5S36AZP95,2026-01-20T21:23:24.212781318Z,9,2026-01-20T21:23:24.212781318Z,9,2026-01-20T21:23:24.212781318Z,2,2026-01-20T21:23:27.09364865Z,true,2026-01-20T21:29:29.877990846Z
01KFEMTNMJ2NKBVCXQQ1WHM2KK,01KFEKP98SXWQCN47RMG8J9AT4,2026-01-20T21:26:31.826170541Z,false,2026-01-20T21:26:31.826170541Z,01KFEKPBBQPZ7PAS4SDP42MQZJ,2026-01-20T21:26:31.826170541Z,8,2026-01-20T21:26:31.826170541Z,8,2026-01-20T21:26:31.826170541Z,2,2026-01-20T21:26:35.151228404Z,false,2026-01-20T21:26:31.826170541Z
01KFEN36V0D0YBQVYQEZGESKJV,01KFEKHQ6RN01KDJ4QSDZAWPPS,2026-01-20T21:31:11.584390884Z,true,2026-01-20T21:38:59.367888443Z,01KFEKHZCYGXG9E88XG20MH24Y,2026-01-20T21:31:11.584390884Z,11,2026-01-20T21:31:11.584390884Z,11,2026-01-20T21:31:11.584390884Z,2,2026-01-20T21:31:15.656254218Z,true,2026-01-20T21:38:50.979872908Z
01KFEE9KM68PBR0M4B8AJ9JX90,01KFEDCB0G5KS91T4MD9JTDSA4,2026-01-20T19:32:21.254151599Z,true,2026-01-20T19:35:43.280795561Z,01KFEDCB15BD0TYD7H0V6YZGSZ,2026-01-20T19:32:21.254151599Z,10,2026-01-20T19:32:21.254151599Z,10,2026-01-20T19:32:21.254151599Z,2,2026-01-20T19:32:21.5196559Z,true,2026-01-20T19:35:33.642604301Z
01KFEFE5TBNFV556820XW9T37K,01KFEDCAVEZK3QD8ZFC2PP83WE,2026-01-20T19:52:19.531478139Z,true,2026-01-20T19:54:27.347505188Z,01KFEDCAVXCN1BR0PV518R81QD,2026-01-20T19:52:19.531478139Z,7,2026-01-20T19:52:19.531478139Z,7,2026-01-20T19:52:19.531478139Z,2,2026-01-20T19:52:19.734668877Z,true,2026-01-20T19:54:19.865439986Z
01KFEK7NE3Q10SPA6BWM87JSF6,01KFEJ5D47V2DPV4P7KW69CWA7,2026-01-20T20:58:40.451491144Z,false,2026-01-20T20:58:40.451491144Z,01KFEJ5D6ESPGXB2FQ6BSGAH02,2026-01-20T20:58:40.451491144Z,8,2026-01-20T20:58:40.451491144Z,8,2026-01-20T20:58:40.451491144Z,2,2026-01-20T20:58:41.404196752Z,false,2026-01-20T20:58:40.451491144Z
01KFEM3NV4AQ48Y5H7METSZVDS,01KFEKHP5PHVKCA3W59M54X4HD,2026-01-20T21:13:58.372203223Z,false,2026-01-20T21:13:58.372203223Z,01KFEKHW3K0MKRMNBHCXMKRP1H,2026-01-20T21:13:58.372203223Z,5,2026-01-20T21:13:58.372203223Z,5,2026-01-20T21:13:58.372203223Z,2,2026-01-20T21:13:59.603774695Z,false,2026-01-20T21:13:58.372203223Z
01KFEMHQNT699ZEQBSREZEB1B8,01KFEKP8Q074SQPRS20YJEHHNT,2026-01-20T21:21:39.002101279Z,false,2026-01-20T21:21:39.002101279Z,01KFEKP9K5WQ5XD39HSBQK0JRC,2026-01-20T21:21:39.002101279Z,11,2026-01-20T21:21:39.002101279Z,11,2026-01-20T21:21:39.002101279Z,2,2026-01-20T21:21:41.775168385Z,false,2026-01-20T21:21:39.002101279Z
01KFEDZ3343NHHW6SXBF4HK0M9,01KFEDCC1ZHDDN3CP9JWF4PGTF,2026-01-20T19:26:36.644856888Z,true,2026-01-20T19:28:21.637602819Z,01KFEDCC2JDADMPT5RVP2N7S0X,2026-01-20T19:26:36.644856888Z,5,2026-01-20T19:26:36.644856888Z,5,2026-01-20T19:26:36.644856888Z,2,2026-01-20T19:26:36.737863228Z,true,2026-01-20T19:28:08.887418403Z
01KFEHF2VZYHNBN6ZHFDGCJS6B,01KFEDC9EK94N2WNCHE5RRQHCJ,2026-01-20T20:27:46.431417294Z,false,2026-01-20T20:27:46.431417294Z,01KFEDC9FGZ2QQQ39YDAAVXSM4,2026-01-20T20:27:46.431417294Z,8,2026-01-20T20:27:46.431417294Z,8,2026-01-20T20:27:46.431417294Z,2,2026-01-20T20:27:46.747819421Z,false,2026-01-20T20:27:46.431417294Z
01KFEJ2SKEGM5CPJ5AZSXFJZYM,01KFEHAKK9QMW81MWT2FF1CSZA,2026-01-20T20:38:32.302874874Z,true,2026-01-20T20:42:59.731433325Z,01KFEHAKMDAJRN7M0QA4VDJCGY,2026-01-20T20:38:32.302874874Z,7,2026-01-20T20:38:32.302874874Z,7,2026-01-20T20:38:32.302874874Z,2,2026-01-20T20:38:32.770588506Z,true,2026-01-20T20:42:43.687172469Z
01KFEJDCPEHAMFN7YYTJ618NS2,01KFEHAM0SBSN9QYCK4NGJTWCC,2026-01-20T20:44:19.534801051Z,true,2026-01-20T20:45:00.890112005Z,01KFEHAM3ZX2QFEZ4F28QFW79D,2026-01-20T20:44:19.534801051Z,1,2026-01-20T20:44:19.534801051Z,1,2026-01-20T20:44:19.534801051Z,2,2026-01-20T20:44:19.789810158Z,true,2026-01-20T20:44:49.459731247Z
01KFEK240MXJNFZJAV8E1QHGSV,01KFEJ5C7H3Z5SGPPT0TCGAEB2,2026-01-20T20:55:38.772117055Z,false,2026-01-20T20:55:38.772117055Z,01KFEJ5C8N149KF44PHZZN9T4C,2026-01-20T20:55:38.772117055Z,11,2026-01-20T20:55:38.772117055Z,11,2026-01-20T20:55:38.772117055Z,2,2026-01-20T20:55:39.842578119Z,false,2026-01-20T20:55:38.772117055Z
01KFEKMQW2MN0D2BG1R9WXHWWC,01KFEJ5DKDD8ED3R70AXWWV7TA,2026-01-20T21:05:48.93034447Z,true,2026-01-20T21:09:25.899879612Z,01KFEJ5DNSX5Y5MH73PBQYYZM3,2026-01-20T21:05:48.93034447Z,3,2026-01-20T21:05:48.93034447Z,3,2026-01-20T21:05:48.93034447Z,2,2026-01-20T21:05:49.864777586Z,true,2026-01-20T21:08:52.040295303Z
01KFENAZD7YN3NDEFTAQWJFKH2,01KFEKP8JTD09P5KZK5HC45AYH,2026-01-20T21:35:26.119812639Z,false,2026-01-20T21:35:26.119812639Z,01KFEKP8TY1582D0MAR7ZXMYPA,2026-01-20T21:35:26.119812639Z,9,2026-01-20T21:35:26.119812639Z,9,2026-01-20T21:35:26.119812639Z,2,2026-01-20T21:35:29.249073323Z,false,2026-01-20T21:35:26.119812639Z
01KFENHS7BHB2HMA97AE2MEQB4,01KFEKP8Q074SQPRS20YJEHHNT,2026-01-20T21:39:09.163070042Z,false,2026-01-20T21:39:09.163070042Z,01KFEKP9GSV40RZGCZ6HF7SPHV,2026-01-20T21:39:09.163070042Z,4,2026-01-20T21:39:09.163070042Z,4,2026-01-20T21:39:09.163070042Z,2,2026-01-20T21:39:12.249440959Z,false,2026-01-20T21:39:09.163070042Z
01KFEHPVMYEXWPG2VEHYC5GEGW,01KFEHA1EJWPRPNCXBTHCF12K2,2026-01-20T20:32:01.182589593Z,true,2026-01-20T20:36:02.211195707Z,01KFEHA1GRK7A014NXTNRF457G,2026-01-20T20:32:01.182589593Z,10,2026-01-20T20:32:01.182589593Z,10,2026-01-20T20:32:01.182589593Z,2,2026-01-20T20:32:01.568959944Z,true,2026-01-20T20:35:46.76967051Z
01KFEHZD9EY3XJEB54T60NTN2D,01KFEHA20TFYVSSENV0N2723W5,2026-01-20T20:36:41.390799645Z,false,2026-01-20T20:36:41.390799645Z,01KFEHA25QS717K28J0SK0Z44C,2026-01-20T20:36:41.390799645Z,5,2026-01-20T20:36:41.390799645Z,5,2026-01-20T20:36:41.390799645Z,2,2026-01-20T20:36:41.691508702Z,false,2026-01-20T20:36:41.390799645Z
01KFEJBBVEJE40AH3VN5XDG132,01KFEHAM0SBSN9QYCK4NGJTWCC,2026-01-20T20:43:13.134234364Z,true,2026-01-20T20:47:27.335960488Z,01KFEHAM45R1366856G6A2WGHZ,2026-01-20T20:43:13.134234364Z,8,2026-01-20T20:43:13.134234364Z,8,2026-01-20T20:43:13.134234364Z,2,2026-01-20T20:43:13.689204441Z,true,2026-01-20T20:46:53.883415096Z
01KFEJCPYHTVVTA8BTXQV6WJE9,01KFEHAKWNS08RQENHQ36ND5GA,2026-01-20T20:43:57.265922306Z,true,2026-01-20T20:47:25.606268046Z,01KFEHAKXZ2D55CPVCZM6D4RJ0,2026-01-20T20:43:57.265922306Z,7,2026-01-20T20:43:57.265922306Z,7,2026-01-20T20:43:57.265922306Z,2,2026-01-20T20:43:57.886133702Z,true,2026-01-20T20:47:21.895905711Z
01KFEMD155S5CYM9TH3QN9Q923,01KFEKHPC1MSE3FJ7DBY2FGY2F,2026-01-20T21:19:04.869074159Z,true,2026-01-20T21:23:15.132860669Z,01KFEKHX0GFP3226G2XP5V5QA7,2026-01-20T21:19:04.869074159Z,9,2026-01-20T21:19:04.869074159Z,9,2026-01-20T21:19:04.869074159Z,2,2026-01-20T21:19:07.11785667Z,true,2026-01-20T21:23:07.533504744Z
01KFEE2FBW0QCVRB4GS4XCC0SW,01KFEDCB0G5KS91T4MD9JTDSA4,2026-01-20T19:28:27.51666682Z,true,2026-01-20T19:29:25.36880543Z,01KFEDCB197E7YMN5STVXKHS22,2026-01-20T19:28:27.51666682Z,1,2026-01-20T19:28:27.51666682Z,1,2026-01-20T19:28:27.51666682Z,2,2026-01-20T19:28:27.578327524Z,true,2026-01-20T19:29:06.493363898Z
01KFEFJJVBBH6QAZZQP85W15CH,01KFEDC9EK94N2WNCHE5RRQHCJ,2026-01-20T19:54:43.94768433Z,false,2026-01-20T19:54:43.94768433Z,01KFEDC9FHECNJXE9XQY06NB5G,2026-01-20T19:54:43.94768433Z,10,2026-01-20T19:54:43.94768433Z,10,2026-01-20T19:54:43.94768433Z,2,2026-01-20T19:54:44.272947512Z,false,2026-01-20T19:54:43.94768433Z
01KFEJJPT5HG8N2DZ24C7WXA7C,01KFEHAKWNS08RQENHQ36ND5GA,2026-01-20T20:47:13.733071494Z,false,2026-01-20T20:47:13.733071494Z,01KFEHAKXJ10EJRCGF487MPEAV,2026-01-20T20:47:13.733071494Z,9,2026-01-20T20:47:13.733071494Z,9,2026-01-20T20:47:13.733071494Z,2,2026-01-20T20:47:14.454645172Z,false,2026-01-20T20:47:13.733071494Z
01KFEJVCZYK0VM39A41XGMZ1CS,01KFEJ5DKDD8ED3R70AXWWV7TA,2026-01-20T20:51:58.590579385Z,true,2026-01-20T20:54:26.492610792Z,01KFEJ5DPFFD934S0E2GQ1B9RR,2026-01-20T20:51:58.590579385Z,11,2026-01-20T20:51:58.590579385Z,11,2026-01-20T20:51:58.590579385Z,2,2026-01-20T20:51:59.557791601Z,true,2026-01-20T20:54:21.005794062Z
01KFEK0Q8NEF55WD07A195GHP6,01KFEJ5C7H3Z5SGPPT0TCGAEB2,2026-01-20T20:54:52.949836943Z,true,2026-01-20T20:57:16.700452147Z,01KFEJ5C9822567XDA8A9QG0G3,2026-01-20T20:54:52.949836943Z,6,2026-01-20T20:54:52.949836943Z,6,2026-01-20T20:54:52.949836943Z,2,2026-01-20T20:54:53.627304841Z,true,2026-01-20T20:57:05.504729744Z
01KFEKQ5AP1AG6EN1PPFFJS0BS,01KFEKHPC1MSE3FJ7DBY2FGY2F,2026-01-20T21:07:08.246260196Z,true,2026-01-20T21:11:28.325963641Z,01KFEKHWZEPZZY95F2XW7M1MFP,2026-01-20T21:07:08.246260196Z,7,2026-01-20T21:07:08.246260196Z,7,2026-01-20T21:07:08.246260196Z,2,2026-01-20T21:07:09.997520904Z,true,2026-01-20T21:10:50.846428251Z
01KFEMMYHK29Z5TC0N3PB75F8X,01KFEKP9631FDC5MHAJ7BGRGH7,2026-01-20T21:23:24.339817189Z,true,2026-01-20T21:29:47.10252909Z,01KFEKPB2MD43HRXJ5S36AZP95,2026-01-20T21:23:24.339817189Z,10,2026-01-20T21:23:24.339817189Z,10,2026-01-20T21:23:24.339817189Z,2,2026-01-20T21:23:27.317560424Z,true,2026-01-20T21:29:36.999263577Z
01KFEMX7K3B17QPFK5VTSE7NVV,01KFEKHPNF8Z2VV0G8FN5RQ3SV,2026-01-20T21:27:55.747641398Z,false,2026-01-20T21:27:55.747641398Z,01KFEKHY2GXPPWGJHAPGBK801G,2026-01-20T21:27:55.747641398Z,11,2026-01-20T21:27:55.747641398Z,11,2026-01-20T21:27:55.747641398Z,2,2026-01-20T21:27:58.98553988Z,false,2026-01-20T21:27:55.747641398Z
01KFEE9KM38CZQAMJ0RM03WZMX,01KFEDCB0G5KS91T4MD9JTDSA4,2026-01-20T19:32:21.251271386Z,true,2026-01-20T19:36:11.113772241Z,01KFEDCB15BD0TYD7H0V6YZGSZ,2026-01-20T19:32:21.251271386Z,12,2026-01-20T19:32:21.251271386Z,12,2026-01-20T19:32:21.251271386Z,2,2026-01-20T19:32:21.589555457Z,true,2026-01-20T19:35:54.32689247Z
01KFEERHSJ43RDEK3RME28HPJV,01KFEDCCH0VMFH7P25F40PD43N,2026-01-20T19:40:30.898411858Z,true,2026-01-20T19:42:51.025132136Z,01KFEDCCHJADFRJT5F5VJ9ST9F,2026-01-20T19:40:30.898411858Z,10,2026-01-20T19:40:30.898411858Z,10,2026-01-20T19:40:30.898411858Z,2,2026-01-20T19:40:31.143832847Z,true,2026-01-20T19:42:43.040618154Z
01KFEMDG95TMBZKSJ62RZKWXW8,01KFEKHPGYTA3NV92JW708KDS3,2026-01-20T21:19:20.357061022Z,true,2026-01-20T21:25:38.400444862Z,01KFEKHXK7R8H3J1J8XZRRFJYB,2026-01-20T21:19:20.357061022Z,10,2026-01-20T21:19:20.357061022Z,10,2026-01-20T21:19:20.357061022Z,2,2026-01-20T21:19:22.607744368Z,true,2026-01-20T21:25:16.378307761Z
01KFEMRWSVD089W99MK4HFXF4G,01KFEKHPXA861Q1DG96X1DM2E6,2026-01-20T21:25:33.627044274Z,true,2026-01-20T21:27:06.126369434Z,01KFEKHYN1RVJ1XWXCK4AJ63CY,2026-01-20T21:25:33.627044274Z,1,2026-01-20T21:25:33.627044274Z,1,2026-01-20T21:25:33.627044274Z,2,2026-01-20T21:25:35.016469959Z,true,2026-01-20T21:26:51.650490644Z
01KFENEFWA2KATKEY492ND4979,01KFEKP8JTD09P5KZK5HC45AYH,2026-01-20T21:37:21.290086536Z,true,2026-01-20T21:40:17.286221502Z,01KFEKP8SWACZ78Z101DJZ9YZX,2026-01-20T21:37:21.290086536Z,4,2026-01-20T21:37:21.290086536Z,4,2026-01-20T21:37:21.290086536Z,2,2026-01-20T21:37:23.009345842Z,true,2026-01-20T21:39:40.348773267Z
01KFEFE5S0PC9D8J7CEN7KBTEH,01KFEDCAVEZK3QD8ZFC2PP83WE,2026-01-20T19:52:19.488131054Z,true,2026-01-20T19:52:56.098416814Z,01KFEDCAVXCN1BR0PV518R81QD,2026-01-20T19:52:19.488131054Z,0,2026-01-20T19:52:19.488131054Z,0,2026-01-20T19:52:19.488131054Z,2,2026-01-20T19:52:19.572112157Z,true,2026-01-20T19:52:20.184973297Z
01KFEKQ52XNAZH3GP544277P8W,01KFEKHPC1MSE3FJ7DBY2FGY2F,2026-01-20T21:07:07.997726727Z,true,2026-01-20T21:13:31.249480451Z,01KFEKHWZEPZZY95F2XW7M1MFP,2026-01-20T21:07:07.997726727Z,9,2026-01-20T21:07:07.997726727Z,9,2026-01-20T21:07:07.997726727Z,2,2026-01-20T21:07:10.362136806Z,true,2026-01-20T21:13:17.290103235Z
01KFEJPB86BHY6H1REE4YSA518,01KFEJ5C7H3Z5SGPPT0TCGAEB2,2026-01-20T20:49:12.966992361Z,false,2026-01-20T20:49:12.966992361Z,01KFEJ5C9GH4AY8ZGH2GW9N320,2026-01-20T20:49:12.966992361Z,2,2026-01-20T20:49:12.966992361Z,2,2026-01-20T20:49:12.966992361Z,2,2026-01-20T20:49:13.411482799Z,false,2026-01-20T20:49:12.966992361Z
